entid,CaseType
1116572001,4.0
191240530,4.0
822725112,4.0
52107729,4.0
808330903,4.0
157545813,4.0
432983703,4.0
1176225542,4.0
1089644305,4.0
328167188,4.0
917868187,4.0
661484504,4.0
370814294,4.0
402924768,4.0
1170823739,4.0
741660222,4.0
1183280744,4.0
211873984,4.0
146105234,4.0
1034200017,4.0
11696626,4.0
60411271,4.0
908340949,4.0
641421361,4.0
535682084,4.0
596410327,4.0
501123552,4.0
106342365,4.0
971366613,4.0
463986974,4.0
248782102,4.0
579972963,4.0
981015861,4.0
14490506,4.0
1080742817,4.0
841320398,4.0
334382522,4.0
676859968,4.0
805378689,4.0
356355444,4.0
28310371,4.0
111409754,4.0
699934723,4.0
574890448,4.0
472765231,4.0
810585401,4.0
227648607,4.0
452906883,4.0
664796328,4.0
750661415,4.0
648067383,4.0
1106613302,4.0
547766824,4.0
718052948,4.0
235368607,4.0
489884570,4.0
476729707,4.0
649646477,4.0
144524112,4.0
758949639,4.0
962842537,4.0
1097494508,4.0
1005778737,4.0
742796300,4.0
688524175,4.0
865917030,4.0
553181905,4.0
593657932,4.0
365641348,4.0
62833300,4.0
836264133,4.0
1209470906,4.0
962586339,4.0
616294549,4.0
714299099,4.0
516491244,4.0
419312013,4.0
214229865,4.0
445281103,4.0
1191507620,4.0
394690998,4.0
290511742,4.0
816562138,4.0
751034805,4.0
512047328,4.0
1155882108,4.0
273791146,4.0
558929084,4.0
96111140,4.0
1187190983,4.0
136066202,4.0
134139661,4.0
146970786,4.0
557820288,4.0
928467304,4.0
753606528,4.0
1024290582,4.0
1221731192,4.0
1190065756,4.0
1160437241,4.0
1223407731,4.0
389200632,4.0
121450591,4.0
243165,4.0
382115896,4.0
232187018,4.0
1164903014,4.0
614586077,4.0
993788257,4.0
207442073,4.0
656412177,4.0
387893423,4.0
391384502,4.0
731876000,4.0
2767783,4.0
40870660,4.0
813017395,4.0
814820539,4.0
290409815,4.0
722626423,4.0
1104563783,4.0
1057607242,4.0
829331627,4.0
737184416,4.0
1182074969,4.0
1186089404,4.0
892458114,4.0
1092783118,4.0
760167362,4.0
606089945,4.0
637860110,4.0
1034434454,4.0
562103612,4.0
812653559,4.0
358776534,4.0
30175838,4.0
546647304,4.0
348794911,4.0
1014158451,4.0
771614386,4.0
1018555870,4.0
274801611,4.0
531873920,4.0
850188918,4.0
380895347,4.0
41357228,4.0
922133017,4.0
449225354,4.0
324318104,4.0
884380536,4.0
650374459,4.0
684358011,4.0
596463839,4.0
830679410,4.0
1163418609,4.0
98779248,4.0
932007719,4.0
730831561,4.0
775817491,4.0
16662424,4.0
382159053,4.0
883959893,4.0
913907858,4.0
752569749,4.0
801275062,4.0
1042170695,4.0
90390333,4.0
352274586,4.0
665895953,4.0
288664770,4.0
1077232962,4.0
572454725,4.0
1142430152,4.0
320769627,4.0
1058563011,4.0
372650243,4.0
511448405,4.0
595697379,4.0
199724644,4.0
890492999,4.0
1030774620,4.0
415643131,4.0
581505888,4.0
794150581,4.0
24313053,4.0
1011689964,4.0
928813212,4.0
746455378,4.0
90401023,4.0
276434630,4.0
594943902,4.0
1090535932,4.0
453171521,4.0
593499518,4.0
1149194963,4.0
413413956,4.0
793164860,4.0
152137040,4.0
455618162,4.0
889774799,4.0
86552987,4.0
409539752,4.0
616976279,4.0
464903886,4.0
645307185,4.0
719075095,4.0
857742250,4.0
498057160,4.0
728355491,4.0
1219183525,4.0
324972341,4.0
678584693,4.0
474347568,4.0
226136183,4.0
367910130,4.0
716151373,4.0
554880393,4.0
721953065,4.0
1193498753,4.0
205974207,4.0
1202307950,4.0
590159755,4.0
994932759,4.0
683063561,4.0
128629107,4.0
966226653,4.0
14592989,4.0
1104442278,4.0
477335805,4.0
696299929,4.0
36741548,4.0
972156058,4.0
238162158,4.0
691980281,4.0
1178796554,4.0
344673612,4.0
193049097,4.0
388984185,4.0
329539160,4.0
1055176422,4.0
533040954,4.0
1008158207,4.0
180574157,4.0
343100282,4.0
650137286,4.0
858642290,4.0
340223657,4.0
870499969,4.0
78835723,4.0
694671927,4.0
332629236,4.0
1108630919,4.0
478799758,4.0
609776323,4.0
214039235,4.0
966634445,4.0
1104527960,4.0
4382199,4.0
1020404646,4.0
999941710,4.0
422415230,4.0
848214706,4.0
69976873,4.0
406303223,4.0
444387085,4.0
299877166,4.0
501248598,4.0
289045650,4.0
1167847192,4.0
828409384,4.0
984529244,4.0
550695417,4.0
705977308,4.0
337652361,4.0
1131108067,4.0
778664225,4.0
1115568615,4.0
1065211704,4.0
176149157,4.0
51682819,4.0
425874319,4.0
346188913,4.0
71263442,4.0
566600099,4.0
134719296,4.0
22512161,4.0
878552503,4.0
226348573,4.0
1101139229,4.0
367626592,4.0
85346064,4.0
848605502,4.0
203968859,4.0
875704887,4.0
87380146,4.0
1146085123,4.0
415545360,4.0
1164815813,4.0
281344848,4.0
409242394,4.0
1146044077,4.0
1230116199,4.0
1217198728,4.0
419254110,4.0
171608416,4.0
271652185,4.0
1048543857,4.0
733988646,4.0
610845204,4.0
128350084,4.0
994667743,4.0
1131533469,4.0
1074040658,4.0
469103547,4.0
1090008161,4.0
641775820,4.0
317787253,4.0
202286810,4.0
424026777,4.0
185534220,4.0
326719827,4.0
153109920,4.0
993006235,4.0
52738952,4.0
961357718,4.0
52363326,4.0
804929654,4.0
1189093295,4.0
864066047,4.0
666498527,4.0
604434911,4.0
1027017992,4.0
411397121,4.0
937079874,4.0
152964833,4.0
157902533,4.0
134175466,4.0
584310622,4.0
432256619,4.0
1193928654,4.0
1195277374,4.0
51724300,4.0
607918351,4.0
730912883,4.0
415813173,4.0
455745905,4.0
181143033,4.0
236880825,4.0
1124720211,4.0
334420967,4.0
197615127,4.0
133175595,4.0
189232801,4.0
842308186,4.0
996263255,4.0
628878345,4.0
1226115496,4.0
448358744,4.0
74574405,4.0
942975003,4.0
306781013,4.0
780632974,4.0
1127099895,4.0
128864601,4.0
451852035,4.0
900553705,4.0
1182854748,4.0
912064247,4.0
983852222,4.0
278635506,4.0
492323016,4.0
743418506,4.0
431597418,4.0
1004589484,4.0
472817081,4.0
811099766,4.0
1193208978,4.0
158158746,4.0
1074236300,4.0
809102913,4.0
872203575,4.0
983147621,4.0
86008009,4.0
864051782,4.0
1096384915,4.0
70458535,4.0
342501181,4.0
7578148,4.0
513383511,4.0
373393891,4.0
647922114,4.0
1132143895,4.0
730777540,4.0
1010301006,4.0
1200981047,4.0
103668584,4.0
719051260,4.0
26624910,4.0
799326058,4.0
362329136,4.0
113002651,4.0
373348831,4.0
1155077540,4.0
1040244998,4.0
279099435,4.0
594252004,4.0
53401940,4.0
1206604710,4.0
611366863,4.0
524555947,4.0
295527224,4.0
1154424096,4.0
386890357,4.0
1002763026,4.0
117777861,4.0
421422291,4.0
1084899872,4.0
740518877,4.0
425653504,4.0
941660413,4.0
804550396,4.0
632244749,4.0
599453225,4.0
94436325,4.0
220781201,4.0
1041727464,4.0
328296936,4.0
1037299255,4.0
387563843,4.0
1125444992,4.0
812967189,4.0
1016374940,4.0
672307959,4.0
230952448,4.0
997915295,4.0
645881895,4.0
772413418,4.0
1011721486,4.0
825441013,4.0
54281582,4.0
197170228,4.0
1099439666,4.0
693061842,4.0
747460346,4.0
67838065,4.0
679361368,4.0
68596089,4.0
1196830659,4.0
157478668,4.0
1018925491,4.0
1061392922,4.0
588020413,4.0
790307959,4.0
698776557,4.0
676555745,4.0
597442520,4.0
762928999,4.0
765322303,4.0
731675260,4.0
1006254425,4.0
591231218,4.0
1142081895,4.0
212997759,4.0
1213708441,4.0
775427771,4.0
437650413,4.0
91286955,4.0
335195123,4.0
41410728,4.0
980958636,4.0
1170821300,4.0
88825361,4.0
266769043,4.0
305111313,4.0
14465237,4.0
944111160,4.0
917397234,4.0
396267526,4.0
564682959,4.0
537912918,4.0
381742120,4.0
1084995643,4.0
242867426,4.0
260354491,4.0
54872587,4.0
333762602,4.0
898474260,4.0
477241742,4.0
566222383,4.0
503429459,4.0
548836346,4.0
232463516,4.0
123162283,4.0
9140810,4.0
727585286,4.0
629902037,4.0
1043580657,4.0
1214544998,4.0
1227831408,4.0
158344751,4.0
879864640,4.0
1145907251,4.0
1155872987,4.0
640110889,4.0
856322736,4.0
413913404,4.0
136558843,4.0
469565388,4.0
919399753,4.0
596474080,4.0
1200599969,4.0
691523730,4.0
690226027,4.0
794394782,4.0
138127594,4.0
916313897,4.0
827562538,4.0
376798498,4.0
863037307,4.0
916669595,4.0
755613799,4.0
54624162,4.0
378464684,4.0
7293904,4.0
368166004,4.0
1152950820,4.0
92929819,4.0
830155228,4.0
790049957,4.0
61464181,4.0
672066697,4.0
768651867,4.0
408825532,4.0
759139632,4.0
759418533,4.0
113836531,4.0
1157719592,4.0
448612205,4.0
592086391,4.0
1077716841,4.0
485686858,4.0
572359993,4.0
793680555,4.0
624182386,4.0
357334611,4.0
325856885,4.0
204046242,4.0
433356260,4.0
720703276,4.0
1148422298,4.0
106755206,4.0
859085371,4.0
672791433,4.0
1091324178,4.0
1018923432,4.0
819743000,4.0
880900949,4.0
347518795,4.0
165236742,4.0
927817550,4.0
125536995,4.0
348535932,4.0
977566312,4.0
180461195,4.0
1122765323,4.0
420708823,4.0
1234380763,4.0
605381003,4.0
611971343,4.0
902038745,4.0
605138957,4.0
206566866,4.0
985540558,4.0
1090317619,4.0
113330526,4.0
1199980440,4.0
688083508,4.0
90548343,4.0
735966736,4.0
1086036423,4.0
1211021458,4.0
310316514,4.0
401713955,4.0
218378462,4.0
76067893,4.0
55076129,4.0
1226886622,4.0
243624519,4.0
489455579,4.0
882884473,4.0
589907050,4.0
174845601,4.0
1024761769,4.0
37428470,4.0
52673843,4.0
551404213,4.0
818851988,4.0
430747427,4.0
142879822,4.0
856169383,4.0
93175425,4.0
1188462933,4.0
163124529,4.0
425143004,4.0
611526552,4.0
1159946784,4.0
66838773,4.0
1175527787,4.0
845321546,4.0
383845402,4.0
821080084,4.0
286249077,4.0
1116827935,4.0
590734540,4.0
416492186,4.0
832132239,4.0
75883675,4.0
26579024,4.0
260288862,4.0
667692167,4.0
1171729097,4.0
1217967291,4.0
524522246,4.0
491636143,4.0
89420931,4.0
71645427,4.0
451896143,4.0
569439915,4.0
860492445,4.0
1075642957,4.0
93459791,4.0
161379761,4.0
777182357,4.0
452889215,4.0
1201735054,4.0
961289996,4.0
931956790,4.0
221105303,4.0
12776161,4.0
1135053430,4.0
167830784,4.0
1133189997,4.0
252518389,4.0
727739483,4.0
827142550,4.0
1063168698,4.0
571467343,4.0
711773830,4.0
632693974,4.0
468505704,4.0
1095144916,4.0
767933803,4.0
915955520,4.0
677588828,4.0
834886597,4.0
130972710,4.0
172828400,4.0
161179732,4.0
860799658,4.0
205270215,4.0
341876363,4.0
1176591342,4.0
967584770,4.0
344579758,4.0
526645376,4.0
717580618,4.0
873035916,4.0
969213960,4.0
347062300,4.0
1192379551,4.0
777641905,4.0
483199023,4.0
932127867,4.0
830315263,4.0
820945134,4.0
242528375,4.0
963215242,4.0
1176869646,4.0
498946822,4.0
1007819815,4.0
976898280,4.0
143154289,4.0
559610678,4.0
220284976,4.0
545229784,4.0
1205604589,4.0
121558040,4.0
1116990859,4.0
197466707,4.0
886230972,4.0
382665356,4.0
705764416,4.0
182901680,4.0
885903287,4.0
473118027,4.0
464082445,4.0
501822374,4.0
748403299,4.0
48898204,4.0
634101464,4.0
893494048,4.0
206279270,4.0
1228178181,4.0
1156527335,4.0
359860980,4.0
316047105,4.0
406460305,4.0
743980891,4.0
465755280,4.0
267425405,4.0
184565317,4.0
1218553916,4.0
1104063098,4.0
1017014251,4.0
115679482,4.0
389729816,4.0
369907769,4.0
362629829,4.0
730492514,4.0
88775340,4.0
803076510,4.0
333658867,4.0
428964165,4.0
1120147131,4.0
550815090,4.0
1046289603,4.0
223875298,4.0
381994700,4.0
546264737,4.0
462973088,4.0
318948525,4.0
913943367,4.0
15129961,4.0
1134368789,4.0
274126134,4.0
177059974,4.0
1129797768,4.0
1095364409,4.0
1099008425,4.0
344772238,4.0
205948444,4.0
742928983,4.0
1227102837,4.0
552944837,4.0
412738628,4.0
512128673,4.0
597791091,4.0
454776282,4.0
947064988,4.0
822810462,4.0
1037151341,4.0
745340321,4.0
694684984,4.0
719341549,4.0
847184254,4.0
963280497,4.0
317401836,4.0
867054074,4.0
653322980,4.0
640545141,4.0
1088390184,4.0
1030391762,4.0
107078409,4.0
595732139,4.0
536419984,4.0
219196231,4.0
34759822,4.0
26159947,4.0
483845643,4.0
159274642,4.0
738491543,4.0
655342110,4.0
901578008,4.0
744603649,4.0
1192503620,4.0
761635292,4.0
1006300521,4.0
1082812466,4.0
806121777,4.0
654470566,4.0
275838761,4.0
100082034,4.0
496439311,4.0
785140084,4.0
856862484,4.0
642229060,4.0
753375726,4.0
427358656,4.0
1158360561,4.0
1134462964,4.0
493861389,4.0
480703120,4.0
144754142,4.0
199367346,4.0
1007659530,4.0
960968880,4.0
826561401,4.0
507870615,4.0
859629266,4.0
627380700,4.0
752886279,4.0
1140424250,4.0
1197843583,4.0
85326642,4.0
662316493,4.0
1223333598,4.0
906699897,4.0
935895460,4.0
502423347,4.0
1052434971,4.0
701697404,4.0
2204481,4.0
538898887,4.0
448705434,4.0
1013231654,4.0
167388467,4.0
153398017,4.0
380216442,4.0
549237746,4.0
378639183,4.0
991336071,4.0
32052142,4.0
692514148,4.0
67565406,4.0
1116204035,4.0
159087101,4.0
107055910,4.0
887340189,4.0
1225962998,4.0
818086962,4.0
1059796555,4.0
1184704539,4.0
276513034,4.0
1141641242,4.0
1183607328,4.0
1055995612,4.0
73724702,4.0
106508292,4.0
1144033135,4.0
688846314,4.0
733738438,4.0
903720603,4.0
713778560,4.0
1101852126,4.0
660429611,4.0
412987664,4.0
39384893,4.0
487374635,4.0
1218112254,4.0
616112642,4.0
225147557,4.0
480356849,4.0
403882252,4.0
316575458,4.0
46236770,4.0
43745683,4.0
663567957,4.0
1103828898,4.0
1127650009,4.0
921712686,4.0
823426367,4.0
746891482,4.0
145669153,4.0
636015220,4.0
1056104267,4.0
545751046,4.0
211208869,4.0
961545123,4.0
410517721,4.0
600045697,4.0
775137378,4.0
5157457,4.0
998366708,4.0
288917061,4.0
799463145,4.0
573609801,4.0
1145075629,4.0
392828040,4.0
561144976,4.0
73643264,4.0
1043079457,4.0
1074061048,4.0
436888913,4.0
418588056,4.0
1093038031,4.0
1092363080,4.0
567925836,4.0
303615742,4.0
915236378,4.0
1150715129,4.0
315866754,4.0
290921603,4.0
1032194813,4.0
1130565889,4.0
1210600842,4.0
856953687,4.0
614530066,4.0
450416134,4.0
1160974428,4.0
226901265,4.0
523619395,4.0
949405857,4.0
684025094,4.0
460665239,4.0
387065357,4.0
562627237,4.0
729364459,4.0
1049991241,4.0
361855012,4.0
977047663,4.0
487722467,4.0
620163806,4.0
1160032526,4.0
189425389,4.0
503388455,4.0
102776133,4.0
1047193615,4.0
378783562,4.0
912105400,4.0
30135442,4.0
98594981,4.0
941159456,4.0
432000619,4.0
389695306,4.0
950678384,4.0
457661666,4.0
308326007,4.0
1127471433,4.0
531883689,4.0
761284835,4.0
757379736,4.0
889021404,4.0
604284757,4.0
287721166,4.0
1173566285,4.0
1039230602,4.0
303518421,4.0
353436634,4.0
272482765,4.0
646183263,4.0
160710048,4.0
975529059,4.0
447515033,4.0
1015992994,4.0
128535666,4.0
196371498,4.0
708035055,4.0
847821512,4.0
630153635,4.0
989330934,4.0
663610703,4.0
849280591,4.0
382011199,4.0
528671164,4.0
1133506715,4.0
641627385,4.0
254433707,4.0
1177743985,4.0
724452030,4.0
633163300,4.0
887950352,4.0
964129406,4.0
362609371,4.0
342149367,4.0
648842203,4.0
513637019,4.0
404667488,4.0
539249850,4.0
912867997,4.0
142033272,4.0
605511161,4.0
1109322634,4.0
215297121,4.0
56024635,4.0
441765111,4.0
310987745,4.0
171003960,4.0
991078809,4.0
927211389,4.0
990347830,4.0
665408891,4.0
754513215,4.0
689464469,4.0
876038160,4.0
518217020,4.0
468226810,4.0
1223123770,4.0
530945372,4.0
1018468385,4.0
89103017,4.0
668000468,4.0
607016132,4.0
1148981034,4.0
271618557,4.0
1131025666,4.0
414730837,4.0
401641649,4.0
917898835,4.0
1022814113,4.0
1142731475,4.0
769273341,4.0
38086839,4.0
942000839,4.0
1163101038,4.0
549731464,4.0
463918370,4.0
791017712,4.0
916909263,4.0
780102453,4.0
552525326,4.0
1015543535,4.0
450532159,4.0
290230758,4.0
240358937,4.0
899533850,4.0
714436498,4.0
407365873,4.0
665767247,4.0
9991202,4.0
636700424,4.0
452121255,4.0
322321485,4.0
817869877,4.0
528260670,4.0
1062961093,4.0
663594291,4.0
377428516,4.0
220563501,4.0
660742774,4.0
31933165,4.0
538525337,4.0
505192797,4.0
646416806,4.0
377846504,4.0
959251599,4.0
839154556,4.0
679911673,4.0
651165131,4.0
545867686,4.0
653469865,4.0
713221139,4.0
28802384,4.0
1053701111,4.0
326506554,4.0
789151738,4.0
331688678,4.0
1063866717,4.0
1044615549,4.0
490753213,4.0
366686919,4.0
855724058,4.0
529478233,4.0
500878700,4.0
266873316,4.0
1099163323,4.0
1149055562,4.0
24146710,4.0
93368913,4.0
1023486122,4.0
881548882,4.0
489696441,4.0
574002370,4.0
950313029,4.0
727918635,4.0
1146862499,4.0
26802059,4.0
700187891,4.0
449238755,4.0
155013668,4.0
1101790053,4.0
1142187243,4.0
715392855,4.0
856995987,4.0
484409931,4.0
589800386,4.0
534842982,4.0
1217755268,4.0
266874547,4.0
483743222,4.0
124047585,4.0
239554128,4.0
597617053,4.0
832267284,4.0
1146176289,4.0
173728047,4.0
951699679,4.0
316944600,4.0
1199114466,4.0
321871524,4.0
809797407,4.0
616524216,4.0
276650889,4.0
6373910,4.0
1192111966,4.0
1078316927,4.0
794995615,4.0
484783175,4.0
566179129,4.0
529885087,4.0
232542396,4.0
80703996,4.0
1092290096,4.0
226496467,4.0
630123762,4.0
467343256,4.0
1232848819,4.0
876040916,4.0
440214826,4.0
714055652,4.0
311451070,4.0
850188056,4.0
1130207386,4.0
287862492,4.0
14792719,4.0
811774592,4.0
1185306719,4.0
639298468,4.0
819293628,4.0
846363200,4.0
309115288,4.0
996959397,4.0
384948628,4.0
336162860,4.0
798781798,4.0
655156679,4.0
940335302,4.0
13748801,4.0
774306729,4.0
793382677,4.0
53485795,4.0
1162745011,4.0
195141328,4.0
883097272,4.0
900812133,4.0
822890251,4.0
655454164,4.0
875130972,4.0
914200569,4.0
539777474,4.0
890647815,4.0
46707314,4.0
1088145072,4.0
889920193,4.0
930564465,4.0
798835515,4.0
744703328,4.0
60979854,4.0
1032543140,4.0
921329540,4.0
1140079356,4.0
667970287,4.0
434079356,4.0
690187757,4.0
1189266752,4.0
994924536,4.0
881011007,4.0
1077058352,4.0
499356743,4.0
130477767,4.0
921469466,4.0
7575023,4.0
1234079793,4.0
288875285,4.0
887715873,4.0
1177691858,4.0
413007265,4.0
610570941,4.0
868512234,4.0
1227739246,4.0
322152429,4.0
500017300,4.0
196922011,4.0
247940281,4.0
891972750,4.0
1195388820,4.0
1167455129,4.0
36739304,4.0
202300145,4.0
413637490,4.0
127671566,4.0
163575976,4.0
618715276,4.0
508315671,4.0
968261554,4.0
442230336,4.0
1137242918,4.0
173537668,4.0
656666928,4.0
109000061,4.0
367943136,4.0
807758604,4.0
252100139,4.0
252021107,4.0
902362083,4.0
1081069278,4.0
534795194,4.0
740945093,4.0
929847983,4.0
174574694,4.0
1003323811,4.0
1078846347,4.0
695620268,4.0
676929523,4.0
645835287,4.0
975296451,4.0
791012688,4.0
914178318,4.0
1226046311,4.0
1134929168,4.0
983603077,4.0
382314947,4.0
265030441,4.0
44049764,4.0
232972872,4.0
501495347,4.0
51649205,4.0
1212902236,4.0
857680793,4.0
1096653165,4.0
1078759117,4.0
1069120381,4.0
1162375467,4.0
901419980,4.0
1026943697,4.0
718435652,4.0
873551779,4.0
686626096,4.0
239425895,4.0
525347784,4.0
305382471,4.0
939813095,4.0
620850353,4.0
1127640684,4.0
1220181559,4.0
956658059,4.0
360714893,4.0
690038812,4.0
12194856,4.0
973040730,4.0
1216151651,4.0
939156604,4.0
112072747,4.0
314481437,4.0
663102073,4.0
703056933,4.0
1009860918,4.0
150804109,4.0
243845370,4.0
858580121,4.0
245225989,4.0
36530843,4.0
5601451,4.0
1000734075,4.0
975567474,4.0
492696022,4.0
786859733,4.0
931438266,4.0
460115309,4.0
71431647,4.0
536256625,4.0
1191738045,4.0
980151422,4.0
1178474751,4.0
507208679,4.0
993791056,4.0
480254964,4.0
647252350,4.0
934490814,4.0
489354072,4.0
69594469,4.0
15681159,4.0
158526349,4.0
820996194,4.0
97624133,4.0
284729855,4.0
165524544,4.0
747611575,4.0
1206418628,4.0
1031453188,4.0
803236143,4.0
1099352182,4.0
139653253,4.0
1180955020,4.0
978106418,4.0
1134658131,4.0
27959870,4.0
1191052862,4.0
243852878,4.0
765198885,4.0
708375866,4.0
76194226,4.0
1204528127,4.0
695175212,4.0
984565633,4.0
638520344,4.0
295977773,4.0
136500135,4.0
748917535,4.0
472396618,4.0
1179988569,4.0
179446761,4.0
923633909,4.0
972272823,4.0
320223719,4.0
539166448,4.0
203526406,4.0
87223709,4.0
588745485,4.0
1079919373,4.0
1190843053,4.0
316693855,4.0
91505026,4.0
864413646,4.0
124839584,4.0
538646332,4.0
456104927,4.0
932663802,4.0
645492542,4.0
469452386,4.0
974078661,4.0
661295987,4.0
28749449,4.0
233418436,4.0
557410348,4.0
939273360,4.0
975487074,4.0
330267474,4.0
1063822992,4.0
1215582908,4.0
733644806,4.0
307514740,4.0
893496146,4.0
550474928,4.0
211671248,4.0
882429592,4.0
884756030,4.0
214983468,4.0
147726440,4.0
107591273,4.0
416716155,4.0
236161591,4.0
835635503,4.0
1107497365,4.0
1157518376,4.0
429398562,4.0
1212946890,4.0
627501534,4.0
1004832350,4.0
278738356,4.0
698373009,4.0
588913874,4.0
852665415,4.0
734777865,4.0
1163026773,4.0
497300048,4.0
1040575021,4.0
812469638,4.0
666981571,4.0
907446259,4.0
1212906635,4.0
618822693,4.0
441403783,4.0
194710240,4.0
617482582,4.0
144287315,4.0
290073080,4.0
589897660,4.0
397166225,4.0
1065650701,4.0
1155813894,4.0
890773370,4.0
415694944,4.0
1163513573,4.0
520599736,4.0
1142426776,4.0
26509673,4.0
351823387,4.0
95491398,4.0
762211511,4.0
123723670,4.0
298562678,4.0
337330425,4.0
445338080,4.0
182133430,4.0
518947230,4.0
1211756584,4.0
1008240531,4.0
405422853,4.0
57600494,4.0
50623972,4.0
940172106,4.0
576976954,4.0
282223538,4.0
347332930,4.0
254255976,4.0
885221811,4.0
34170845,4.0
357960810,4.0
1019972426,4.0
1098559542,4.0
915341434,4.0
58056682,4.0
927110660,4.0
994414322,4.0
205290792,4.0
95322223,4.0
242466819,4.0
838630189,4.0
173046464,4.0
1092452475,4.0
165469955,4.0
350989361,4.0
1174947915,4.0
323077129,4.0
799635312,4.0
33944140,4.0
1157154471,4.0
1178480419,4.0
859315473,4.0
1226954000,4.0
27900474,4.0
782947010,4.0
141217994,4.0
307660534,4.0
955734954,4.0
285915995,4.0
1222706126,4.0
723426658,4.0
46118161,4.0
563218555,4.0
703531,4.0
639517650,4.0
38419352,4.0
848253415,4.0
613539914,4.0
700248806,4.0
1037971451,4.0
392289697,4.0
219550463,4.0
332910652,4.0
289952886,4.0
427987005,4.0
349136363,4.0
887823031,4.0
244013377,4.0
343424029,4.0
175672249,4.0
375877557,4.0
972839167,4.0
445768797,4.0
611060473,4.0
1222514465,4.0
832435632,4.0
392993702,4.0
45943975,4.0
968277892,4.0
113777217,4.0
888658803,4.0
309399175,4.0
320495874,4.0
202479073,4.0
446475563,4.0
473494994,4.0
993135449,4.0
683930191,4.0
564117137,4.0
59246298,4.0
536531841,4.0
131000693,4.0
1076461993,4.0
549021700,4.0
775039759,4.0
1019764778,4.0
340358533,4.0
831829989,4.0
590832215,4.0
817168194,4.0
854247185,4.0
662817957,4.0
279284306,4.0
124306504,4.0
131863077,4.0
201850712,4.0
560452849,4.0
364670701,4.0
302558808,4.0
545121322,4.0
394344011,4.0
727646132,4.0
907345895,4.0
1056744242,4.0
476010869,4.0
734035287,4.0
225588076,4.0
641696825,4.0
1167797601,4.0
57486083,4.0
893794384,4.0
320422003,4.0
273546124,4.0
82638700,4.0
776616611,4.0
273247907,4.0
760051432,4.0
1027227936,4.0
431885367,4.0
1061691812,4.0
1042696974,4.0
716473028,4.0
406807070,4.0
159126666,4.0
720008601,4.0
353417083,4.0
219202956,4.0
1225656300,4.0
1110061441,4.0
394521948,4.0
894672130,4.0
920219147,4.0
605879688,4.0
931169012,4.0
232231010,4.0
732596560,4.0
957243709,4.0
872315468,4.0
17430372,4.0
1089410938,4.0
371485246,4.0
436759131,4.0
503381059,4.0
849342629,4.0
551302703,4.0
281226180,4.0
173427294,4.0
837635963,4.0
291047299,4.0
354234447,4.0
968259653,4.0
711896836,4.0
279916714,4.0
844295511,4.0
949509623,4.0
55491638,4.0
754187334,4.0
1015053922,4.0
862870387,4.0
880613098,4.0
680433548,4.0
851148115,4.0
634270056,4.0
848455265,4.0
922078963,4.0
1208410187,4.0
476794774,4.0
647578655,4.0
507271600,4.0
766877144,4.0
584804242,4.0
1047923746,4.0
527652263,4.0
1073761799,4.0
604825915,4.0
1132783938,4.0
946190943,4.0
449639262,4.0
700521363,4.0
655472086,4.0
908820235,4.0
333048811,4.0
1227058923,4.0
346431684,4.0
439939242,4.0
186493726,4.0
993373463,4.0
320645473,4.0
75057359,4.0
152782330,4.0
297320039,4.0
76279900,4.0
126630946,4.0
1135161904,4.0
784030441,4.0
744831564,4.0
257908935,4.0
366853992,4.0
190325109,4.0
514960272,4.0
1146590273,4.0
125729932,4.0
436700973,4.0
863915997,4.0
908101470,4.0
830693563,4.0
954089035,4.0
1009629943,4.0
832373586,4.0
432180476,4.0
461263442,4.0
472345411,4.0
192768531,4.0
641401525,4.0
321224423,4.0
1000225159,4.0
921002312,4.0
1166850734,4.0
901471552,4.0
1183090695,4.0
402399180,4.0
96935910,4.0
157509718,4.0
284072337,4.0
918681536,4.0
413105596,4.0
230022806,4.0
75194590,4.0
692135331,4.0
579457232,4.0
792925098,4.0
75551704,4.0
700812520,4.0
1162139672,4.0
512806267,4.0
290167556,4.0
776344153,4.0
546452566,4.0
150569460,4.0
945349070,4.0
877887130,4.0
987582746,4.0
62655176,4.0
270625734,4.0
948643344,4.0
138912471,4.0
127639160,4.0
256332243,4.0
696406348,4.0
167185414,4.0
352915806,4.0
1053475875,4.0
336872224,4.0
780604076,4.0
205085275,4.0
1022627315,4.0
606216635,4.0
872646134,4.0
706266564,4.0
275787219,4.0
959934344,4.0
724561840,4.0
143871515,4.0
771330600,4.0
453789571,4.0
472195665,4.0
739509333,4.0
188309773,4.0
957877352,4.0
955813934,4.0
1223416010,4.0
115709829,4.0
200877260,4.0
298334043,4.0
1134121154,4.0
1173560636,4.0
1206918550,4.0
1165961607,4.0
889074525,4.0
816057291,4.0
676189079,4.0
544187338,4.0
324014418,4.0
442700338,4.0
994929954,4.0
1026024278,4.0
422687955,4.0
1090795062,4.0
1106399144,4.0
951895074,4.0
413231620,4.0
50478809,4.0
223289125,4.0
180058780,4.0
1093711216,4.0
1199301106,4.0
136738334,4.0
735265621,4.0
622047277,4.0
817396029,4.0
580439677,4.0
569230201,4.0
257000995,4.0
614998237,4.0
583191066,4.0
564566794,4.0
631513129,4.0
822416489,4.0
1071591628,4.0
193996297,4.0
781896569,4.0
1135084272,4.0
172510260,4.0
4339441,4.0
851018238,4.0
653553990,4.0
1104813944,4.0
5965381,4.0
344075148,4.0
110212156,4.0
452375518,4.0
