entid,Action_Grade,ENTTYPE,INDUSTRYPHY,RECCAP,Social,Inconfidence,CaseType
434369652,10.0,3,9,0.0,0.0,0.0,3.0
109349946,10.0,5,11,0.0,0.0,0.0,3.0
770023067,10.0,3,11,0.0,0.0,0.0,3.0
320426589,10.0,19,11,0.0,0.0,0.0,3.0
818326003,10.0,5,11,0.0,0.0,0.0,4.0
1020595851,10.0,3,11,0.0,0.0,0.0,3.0
923259323,10.0,5,11,0.0,0.0,0.0,3.0
707959011,10.0,17,11,0.0,0.0,0.0,3.0
1159985852,10.0,5,9,0.0,0.0,0.0,3.0
450806114,10.0,5,9,0.0,0.0,0.0,3.0
710072547,10.0,3,11,3000.0,0.0,0.0,3.0
729451269,10.0,3,11,0.0,0.0,0.0,3.0
412259756,10.0,3,11,0.0,0.0,0.0,3.0
376845234,15.0,23,9,0.0,0.0,0.0,3.0
1183470458,10.0,3,11,0.0,0.0,0.0,3.0
720509517,10.0,3,8,3.0,0.0,0.0,3.0
323717895,10.0,19,11,0.0,0.0,0.0,3.0
885727648,10.0,5,11,0.0,0.0,0.0,3.0
32451397,10.0,3,11,0.0,0.0,0.0,4.0
75056894,10.0,3,11,0.0,0.0,0.0,3.0
379903178,10.0,5,10,0.0,0.0,0.0,3.0
208602029,10.0,3,11,2000.0,0.0,0.0,3.0
379192079,10.0,3,9,60.0,0.0,0.0,3.0
391577769,10.0,5,11,0.0,0.0,0.0,3.0
169464023,10.0,5,11,70000.0,0.0,0.0,3.0
100233421,10.0,3,11,0.0,0.0,0.0,3.0
362903000,10.0,6,2,1000.0,0.0,0.0,3.0
1203402911,10.0,17,11,0.0,0.0,0.0,3.0
286859787,10.0,5,9,40.0,0.0,0.0,3.0
932526009,10.0,3,11,100.0,0.0,0.0,3.0
237634336,10.0,3,9,10.0,0.0,0.0,3.0
885686552,10.0,17,11,0.0,0.0,0.0,3.0
959080401,10.0,3,11,10.0,0.0,0.0,3.0
183833080,10.0,3,11,100.0,0.0,0.0,3.0
170330044,10.0,3,11,0.0,0.0,0.0,3.0
919169251,10.0,5,11,10.0,0.0,0.0,3.0
742400980,10.0,3,11,3.0,0.0,0.0,3.0
856005278,10.0,5,11,500.0,0.0,0.0,4.0
545175795,10.0,5,11,0.0,0.0,0.0,4.0
849285849,10.0,3,11,0.0,0.0,0.0,3.0
142676695,10.0,3,9,600.0,0.0,1.0,3.0
255617404,10.0,17,11,0.0,0.0,0.0,3.0
744113346,10.0,5,11,0.0,0.0,0.0,3.0
841541151,10.0,3,11,10.0,0.0,0.0,3.0
997431433,10.0,17,11,0.0,0.0,0.0,3.0
959410697,10.0,5,11,0.0,0.0,0.0,3.0
332785190,10.0,3,11,0.0,0.0,0.0,3.0
1030735457,10.0,5,11,20.0,0.0,0.0,3.0
201608143,10.0,5,10,0.0,0.0,0.0,3.0
1228931478,10.0,5,11,0.0,0.0,0.0,4.0
72267142,10.0,5,11,0.0,0.0,0.0,4.0
1065599506,10.0,3,11,0.0,0.0,0.0,3.0
704862560,10.0,14,9,0.0,0.0,0.0,3.0
1066984012,15.0,5,11,0.0,0.0,0.0,3.0
676421585,10.0,3,11,0.0,0.0,0.0,3.0
967318809,10.0,5,9,10.0,0.0,0.0,3.0
224125503,10.0,5,9,10.0,0.0,0.0,3.0
799568105,10.0,5,11,0.0,0.0,0.0,0.0
922231918,10.0,25,9,0.0,0.0,0.0,3.0
647570801,10.0,49,11,0.0,0.0,0.0,3.0
417928253,10.0,3,11,1000.0,0.0,0.0,3.0
190741069,10.0,7,11,10000.0,0.0,0.0,3.0
715876606,10.0,3,11,2000.0,0.0,0.0,4.0
1051752215,10.0,5,11,10.0,0.0,0.0,3.0
69864218,10.0,5,11,300.0,0.0,0.0,3.0
1018494927,10.0,5,11,10.0,0.0,1.0,3.0
136649949,10.0,30,9,0.0,0.0,0.0,0.0
619642009,10.0,27,3,0.0,0.0,0.0,3.0
586195456,10.0,57,9,0.0,0.0,0.0,3.0
915092028,10.0,3,11,500.0,0.0,1.0,3.0
289406577,10.0,5,9,10.0,0.0,1.0,3.0
1028027711,10.0,17,11,0.0,0.0,0.0,0.0
210383067,10.0,3,11,10.0,0.0,0.0,3.0
1151359164,10.0,5,11,0.0,0.0,0.0,3.0
38245912,10.0,5,9,0.0,0.0,1.0,3.0
970738170,10.0,5,11,0.0,0.0,0.0,3.0
254014915,10.0,3,8,11.0,0.0,0.0,3.0
1116658045,10.0,5,11,0.0,0.0,0.0,3.0
527302025,10.0,5,9,0.0,0.0,0.0,3.0
739577462,10.0,3,11,0.0,0.0,0.0,3.0
365922999,10.0,5,11,10.0,0.0,0.0,3.0
8485337,10.0,3,9,1000.0,0.0,0.0,3.0
468888250,10.0,25,9,0.0,0.0,0.0,3.0
1085726638,10.0,5,11,10.0,0.0,0.0,3.0
284890725,10.0,5,11,50.0,0.0,0.0,4.0
948822707,10.0,5,11,0.0,0.0,0.0,4.0
140245352,10.0,5,11,100.0,0.0,0.0,3.0
620591783,10.0,5,11,0.0,0.0,0.0,3.0
1005435467,10.0,3,11,0.0,0.0,0.0,3.0
366545916,10.0,3,11,3.0,0.0,0.0,3.0
460199986,10.0,5,11,10.0,0.0,0.0,3.0
1017492578,10.0,17,9,0.0,0.0,0.0,3.0
5025536,10.0,3,11,5.0,0.0,0.0,3.0
1185979689,15.0,31,9,0.0,0.0,0.0,3.0
552644395,10.0,5,11,10.0,0.0,0.0,3.0
49593012,10.0,5,11,0.0,0.0,0.0,3.0
1085932784,10.0,5,11,0.0,0.0,0.0,3.0
327447823,10.0,1,11,500.0,0.0,0.0,3.0
565113965,10.0,5,11,50.0,0.0,1.0,3.0
194970450,10.0,3,11,1000.0,0.0,0.0,3.0
590790420,10.0,5,11,10.0,0.0,0.0,3.0
709705445,10.0,17,11,0.0,0.0,0.0,4.0
195815638,10.0,5,11,10.0,0.0,0.0,3.0
1188467492,10.0,3,11,5000.0,0.0,0.0,3.0
27666724,10.0,8,11,500.0,0.0,0.0,3.0
901185712,10.0,5,11,0.0,0.0,0.0,3.0
1054297235,10.0,5,11,0.0,0.0,0.0,3.0
407546436,10.0,5,11,0.0,0.0,0.0,3.0
380197125,10.0,5,11,0.0,0.0,0.0,3.0
862518655,10.0,51,9,0.0,0.0,0.0,3.0
170154605,10.0,5,11,0.0,0.0,0.0,3.0
1128714156,10.0,3,11,50.0,0.0,0.0,3.0
11578219,10.0,5,11,0.0,0.0,0.0,3.0
1106791339,10.0,5,11,0.0,0.0,0.0,3.0
103538899,10.0,5,11,50.0,0.0,0.0,3.0
94136991,10.0,22,11,0.0,0.0,0.0,3.0
1077119028,10.0,48,11,0.0,0.0,0.0,3.0
285828433,10.0,5,11,0.0,0.0,0.0,3.0
695526356,10.0,3,11,500.0,0.0,1.0,3.0
1098729478,10.0,3,11,0.0,0.0,0.0,3.0
700384826,10.0,3,11,100.0,0.0,0.0,3.0
140640476,10.0,5,11,50.0,0.0,1.0,3.0
380336498,10.0,5,11,10.0,0.0,0.0,3.0
725175640,10.0,17,11,0.0,0.0,0.0,3.0
509122042,10.0,17,11,0.0,0.0,0.0,4.0
1066891061,10.0,5,11,0.0,0.0,1.0,3.0
483084153,10.0,5,11,100.0,0.0,0.0,3.0
931883693,10.0,3,11,1000.0,0.0,0.0,3.0
295521760,10.0,3,11,1000.0,0.0,0.0,3.0
996030320,10.0,5,11,10.0,0.0,0.0,3.0
690424336,10.0,44,11,0.0,0.0,0.0,3.0
208523205,10.0,17,11,0.0,0.0,0.0,3.0
698364185,10.0,5,11,0.0,0.0,0.0,4.0
327107238,10.0,3,11,10.0,0.0,0.0,3.0
590470593,10.0,17,12,0.0,0.0,0.0,3.0
1018107647,10.0,5,11,200.0,0.0,0.0,3.0
1094467953,10.0,45,11,10.0,0.0,0.0,3.0
52854757,10.0,28,9,0.0,0.0,0.0,3.0
884908859,10.0,5,11,0.0,0.0,0.0,3.0
245720891,10.0,5,11,0.0,0.0,0.0,3.0
1162220290,10.0,26,9,0.0,0.0,0.0,3.0
607278503,10.0,17,5,0.0,0.0,0.0,3.0
669744226,10.0,3,11,0.0,0.0,0.0,3.0
1201794855,10.0,17,11,0.0,0.0,0.0,3.0
315441855,10.0,5,11,0.0,0.0,0.0,3.0
633807404,10.0,3,11,0.0,0.0,0.0,0.0
495172474,10.0,17,11,0.0,0.0,0.0,3.0
829845947,10.0,5,11,10.0,0.0,1.0,4.0
158248251,10.0,5,11,200.0,0.0,0.0,3.0
271842174,10.0,5,11,0.0,0.0,0.0,3.0
493724517,10.0,44,14,100.0,0.0,0.0,3.0
925896384,10.0,3,11,0.0,0.0,0.0,4.0
1018069886,10.0,3,11,0.0,0.0,0.0,3.0
760576075,10.0,5,11,0.0,0.0,0.0,3.0
1085857349,10.0,3,11,0.0,0.0,0.0,3.0
390780098,10.0,5,11,0.0,0.0,0.0,3.0
851397728,10.0,3,11,50.0,0.0,0.0,3.0
83240477,10.0,3,9,3.0,0.0,0.0,3.0
876006391,10.0,3,11,0.0,0.0,0.0,3.0
83572229,10.0,5,11,0.0,0.0,0.0,3.0
60048059,10.0,3,11,0.0,0.0,0.0,3.0
1215821485,10.0,3,11,150.0,0.0,0.0,3.0
1229741895,10.0,3,11,0.0,0.0,0.0,3.0
1113540454,10.0,3,11,0.0,0.0,0.0,3.0
372210897,10.0,7,11,2000.0,0.0,0.0,3.0
672327129,10.0,27,9,0.0,0.0,0.0,3.0
218369705,10.0,17,13,0.0,0.0,0.0,3.0
1046534341,10.0,5,11,0.0,0.0,0.0,4.0
755138139,10.0,16,13,0.0,0.0,0.0,4.0
343600466,10.0,5,11,0.0,0.0,0.0,3.0
459215844,10.0,17,11,0.0,0.0,0.0,3.0
1092343558,10.0,3,11,5100.0,0.0,0.0,3.0
716930547,10.0,5,11,0.0,0.0,0.0,3.0
76278720,10.0,14,11,401.45,0.0,0.0,3.0
842409546,10.0,5,11,100.0,0.0,0.0,3.0
282610525,10.0,5,11,0.0,0.0,0.0,3.0
640725174,10.0,19,11,0.0,0.0,1.0,3.0
498426938,10.0,5,11,100.0,0.0,0.0,3.0
553787562,10.0,3,11,3.0,0.0,0.0,3.0
279005699,10.0,5,11,0.0,0.0,0.0,3.0
1099944224,10.0,17,11,0.0,0.0,0.0,3.0
632122462,10.0,5,11,0.0,0.0,0.0,4.0
432161556,10.0,5,11,33.0,0.0,0.0,3.0
613290361,10.0,3,11,1000.0,0.0,0.0,3.0
728409098,10.0,17,11,0.0,0.0,0.0,3.0
1134127066,10.0,5,11,0.0,0.0,0.0,3.0
720719528,10.0,3,11,10.0,0.0,0.0,3.0
1113555915,10.0,3,11,10.0,0.0,0.0,3.0
231491791,10.0,13,11,0.0,0.0,0.0,0.0
1190580640,10.0,3,11,3.0,0.0,0.0,3.0
52403002,10.0,5,11,110.0,0.0,0.0,3.0
749231957,10.0,3,11,5000.0,0.0,0.0,3.0
1224360866,10.0,5,11,0.0,0.0,0.0,3.0
221080726,10.0,5,11,10.0,0.0,0.0,3.0
643346326,10.0,3,11,0.0,0.0,0.0,3.0
232058581,10.0,3,11,3.0,0.0,0.0,3.0
794570139,10.0,5,11,100.0,0.0,0.0,3.0
259595235,10.0,3,10,1000.0,0.0,0.0,3.0
653184071,10.0,5,9,0.0,0.0,0.0,3.0
992237603,10.0,5,11,0.0,0.0,0.0,3.0
530342741,10.0,5,11,0.0,0.0,0.0,3.0
713858841,10.0,5,11,0.0,0.0,0.0,3.0
516297044,10.0,5,11,0.0,0.0,0.0,0.0
518601962,10.0,3,11,2500.0,0.0,0.0,3.0
629648204,10.0,7,11,0.0,0.0,0.0,4.0
1068017385,10.0,3,11,1000.0,0.0,0.0,4.0
557422970,10.0,3,11,0.0,0.0,0.0,3.0
794019868,10.0,3,11,0.0,0.0,0.0,3.0
744263988,10.0,3,11,0.0,0.0,0.0,3.0
1121546990,10.0,3,11,0.0,0.0,0.0,3.0
448253308,10.0,3,11,3.0,0.0,0.0,3.0
1188349896,10.0,5,11,498.0,0.0,0.0,3.0
809284296,10.0,5,11,20.0,0.0,0.0,3.0
601302943,10.0,3,11,0.0,0.0,0.0,3.0
844589179,10.0,3,11,50.0,0.0,0.0,3.0
425886436,10.0,25,9,0.0,0.0,0.0,3.0
625732720,10.0,10,9,0.0,0.0,0.0,3.0
1082243975,10.0,17,11,0.0,0.0,0.0,3.0
445480221,10.0,5,11,0.0,0.0,0.0,3.0
879001764,10.0,33,9,0.0,0.0,1.0,3.0
809694360,10.0,5,11,0.0,0.0,0.0,3.0
15412559,10.0,44,11,0.0,0.0,0.0,3.0
319554661,10.0,3,11,0.0,0.0,0.0,3.0
146510672,10.0,44,11,100.0,1.2000000000000002,0.0,4.0
1179072556,10.0,27,9,0.0,0.0,0.0,3.0
1117127933,10.0,17,11,0.0,0.0,0.0,3.0
261482098,10.0,3,11,0.0,0.0,0.0,3.0
332704751,10.0,3,11,500.0,0.0,0.0,3.0
897511444,10.0,5,11,20.0,0.0,0.0,3.0
362523435,10.0,3,11,0.0,0.0,0.0,3.0
798350000,10.0,3,11,0.0,0.0,0.0,3.0
375798270,10.0,17,11,0.0,0.0,0.0,3.0
1212162643,10.0,5,11,0.0,0.0,0.0,3.0
659288071,10.0,3,11,50.0,0.0,0.0,3.0
333853715,10.0,3,11,8.0,0.0,0.0,3.0
978827451,10.0,8,11,0.0,0.0,0.0,3.0
323473633,10.0,5,11,2000.0,0.0,0.0,0.0
323473633,10.0,5,11,2000.0,0.0,0.0,0.0
131200222,10.0,3,11,0.0,0.0,0.0,3.0
1068496561,10.0,5,11,50.0,0.0,0.0,3.0
1215158860,10.0,3,11,10.0,0.0,0.0,3.0
718426174,10.0,3,11,50.0,0.0,0.0,3.0
423791386,10.0,2,11,11000.0,0.0,0.0,0.0
423791386,10.0,2,11,11000.0,0.0,0.0,0.0
62390575,10.0,3,11,0.0,0.0,0.0,3.0
347193582,10.0,3,11,0.0,0.0,0.0,3.0
593631230,10.0,3,10,100.0,0.0,0.0,3.0
316092570,10.0,3,11,0.0,0.0,0.0,3.0
483094212,10.0,34,9,0.0,0.0,0.0,3.0
59866292,10.0,3,11,30.0,0.0,0.0,4.0
654589853,10.0,5,11,0.0,0.0,0.0,3.0
350902767,10.0,3,9,10000.0,0.0,0.0,3.0
739391471,10.0,3,9,0.0,0.0,0.0,3.0
1158820955,10.0,3,11,0.0,0.0,0.0,3.0
1062569770,10.0,5,11,0.0,0.0,0.0,3.0
730888062,10.0,17,11,0.0,0.0,0.0,4.0
836910852,10.0,8,11,0.0,0.0,0.0,3.0
791641607,15.0,3,11,10.0,0.0,0.0,4.0
50642953,10.0,5,11,10.0,0.0,0.0,4.0
606066033,10.0,5,11,0.0,0.0,0.0,0.0
642806047,10.0,5,11,0.0,0.0,0.0,3.0
815767942,10.0,5,11,10.0,0.0,0.0,4.0
852094752,10.0,5,11,10.0,0.0,0.0,3.0
886096723,10.0,3,11,510.0,0.0,0.0,3.0
155522038,10.0,3,11,50.0,0.0,0.0,3.0
649788003,10.0,5,11,0.0,0.0,0.0,3.0
86580773,10.0,5,11,10.0,0.0,0.0,3.0
378554813,10.0,17,11,0.0,0.0,0.0,3.0
286552333,10.0,5,11,0.0,0.0,0.0,3.0
575224830,10.0,3,11,0.0,0.0,0.0,3.0
126993263,10.0,3,11,100.0,0.0,0.0,3.0
668158638,10.0,3,11,0.0,0.0,0.0,3.0
1230336904,10.0,3,11,0.0,0.0,0.0,3.0
37110881,10.0,3,11,3.0,0.0,0.0,3.0
791765142,10.0,5,11,100.0,0.0,0.0,3.0
673580467,10.0,5,11,200.0,0.0,0.0,3.0
775583569,10.0,32,9,0.0,0.0,0.0,3.0
407207628,10.0,5,11,0.0,0.0,0.0,3.0
909463926,10.0,3,11,25.0,0.0,0.0,3.0
909985325,10.0,3,11,0.0,0.0,0.0,3.0
145179159,10.0,5,11,0.0,0.0,0.0,3.0
923590000,10.0,3,11,3.0,0.0,0.0,4.0
836581602,10.0,3,11,1000.0,0.0,0.0,3.0
925250378,10.0,5,11,0.0,0.0,0.0,3.0
200142270,10.0,3,11,0.0,0.0,0.0,3.0
1189743165,10.0,27,9,0.0,0.0,0.0,3.0
953672999,10.0,3,9,10.0,0.0,0.0,3.0
343998876,10.0,17,16,0.0,0.0,0.0,3.0
1145175331,10.0,5,11,0.0,0.0,0.0,3.0
968037697,10.0,5,0,0.0,0.0,0.0,3.0
688774607,10.0,3,11,0.0,0.0,0.0,3.0
135754431,10.0,5,11,0.0,0.0,0.0,3.0
180016517,10.0,3,11,0.0,0.0,0.0,3.0
1000603123,10.0,5,11,0.0,0.0,0.0,3.0
455489186,10.0,3,10,0.0,0.0,0.0,3.0
708132120,10.0,5,11,0.0,0.0,0.0,3.0
211469713,10.0,3,11,1000.0,0.0,0.0,3.0
14658789,10.0,17,11,0.0,0.0,0.0,3.0
19850270,10.0,3,9,500.0,0.0,0.0,3.0
182638287,10.0,3,11,0.0,0.0,0.0,4.0
1109695431,10.0,5,11,10.0,0.0,0.0,4.0
31354588,10.0,3,11,12.0,0.0,0.0,3.0
88880631,10.0,3,11,100.0,0.0,0.0,3.0
1000291316,10.0,3,11,50.0,0.0,0.0,3.0
85743647,10.0,5,10,100.0,0.0,0.0,0.0
1052219378,10.0,3,9,5180.0,0.0,0.0,3.0
92124617,10.0,5,11,0.0,0.0,0.0,3.0
957814072,10.0,5,11,10.0,0.0,0.0,3.0
707501464,10.0,5,11,300.0,0.0,0.0,3.0
626617037,10.0,5,11,0.0,0.0,0.0,3.0
1011014592,10.0,3,11,0.0,0.0,0.0,3.0
1107414197,10.0,17,11,0.0,0.0,0.0,3.0
263127758,10.0,3,11,10620.0,0.0,0.0,4.0
817668212,10.0,3,11,0.0,0.0,0.0,4.0
1033647152,10.0,5,11,0.0,0.0,0.0,4.0
574226120,10.0,3,11,0.0,0.0,0.0,3.0
814663023,10.0,3,11,0.0,0.0,0.0,4.0
339230089,10.0,3,11,100.0,0.0,0.0,3.0
315057141,10.0,17,11,0.0,0.0,0.0,3.0
1203317006,10.0,7,11,3000.0,0.0,0.0,4.0
277527220,10.0,3,11,30.0,0.0,0.0,3.0
421844157,10.0,5,11,0.0,0.0,0.0,4.0
486671830,10.0,5,11,100.0,0.0,0.0,4.0
353970327,10.0,19,11,0.0,0.0,0.0,3.0
459791316,10.0,3,11,10.0,0.0,0.0,0.0
459791316,10.0,3,11,10.0,0.0,0.0,0.0
115383990,10.0,5,11,10.0,0.0,0.0,0.0
115383990,10.0,5,11,10.0,0.0,0.0,0.0
1050159128,10.0,3,11,5.0,0.0,0.0,3.0
40238525,10.0,3,10,0.0,0.0,0.0,0.0
111749012,10.0,3,10,0.0,0.0,0.0,3.0
648864066,10.0,3,11,100.1,0.0,0.0,3.0
389988763,10.0,5,11,0.0,0.0,0.0,3.0
929663379,10.0,3,11,0.0,0.0,0.0,0.0
1099432112,10.0,5,11,0.0,0.0,0.0,4.0
209522538,10.0,3,0,0.0,0.0,0.0,3.0
265543412,10.0,3,11,30.0,0.0,0.0,3.0
248264924,10.0,17,10,0.0,0.0,0.0,3.0
958908459,10.0,5,11,50.0,0.0,0.0,3.0
187292727,10.0,5,10,0.0,0.0,0.0,4.0
1070182067,10.0,5,11,0.0,0.0,0.0,4.0
306578626,10.0,17,11,0.0,0.0,0.0,3.0
1166244652,10.0,5,11,0.0,0.0,0.0,0.0
734758428,10.0,0,11,1401.0,0.0,0.0,3.0
507043244,10.0,5,11,0.0,0.0,0.0,3.0
153234185,10.0,3,11,3.0,0.0,0.0,3.0
628761668,10.0,3,11,10.0,0.0,0.0,3.0
715868012,10.0,5,2,50.0,0.0,0.0,3.0
203509981,10.0,5,11,2000.0,0.0,0.0,0.0
593995034,10.0,3,11,0.0,0.0,0.0,3.0
1170338772,10.0,5,11,0.0,0.0,0.0,3.0
225803089,10.0,5,11,0.0,0.0,0.0,3.0
1230510896,10.0,5,11,100.0,0.0,0.0,3.0
73993940,10.0,17,11,0.0,0.0,0.0,3.0
647313960,10.0,3,11,0.0,0.0,0.0,3.0
328074928,10.0,17,11,0.0,0.0,0.0,3.0
876474681,10.0,5,11,0.0,0.0,0.0,3.0
470548263,10.0,5,11,50.0,0.0,0.0,4.0
643295247,10.0,17,11,0.0,0.0,0.0,4.0
500860246,10.0,39,9,0.0,0.0,0.0,3.0
389178900,10.0,5,10,0.0,0.0,0.0,3.0
1190155319,10.0,23,9,0.0,0.0,0.0,3.0
1118845943,10.0,3,11,0.0,0.0,0.0,3.0
131069474,10.0,5,11,0.0,0.0,0.0,3.0
1028369045,10.0,3,11,50.0,0.0,0.0,3.0
750392117,10.0,5,11,50.0,0.0,0.0,3.0
269763255,10.0,3,11,1000.0,0.0,0.0,3.0
804873884,10.0,3,11,0.0,0.0,0.0,3.0
558787191,10.0,5,11,0.0,0.0,0.0,3.0
1142627477,10.0,5,11,0.0,0.0,0.0,4.0
83973512,10.0,5,11,0.0,0.0,0.0,3.0
919821609,10.0,5,11,0.0,0.0,0.0,3.0
1207030622,10.0,6,11,6000.0,0.0,0.0,3.0
898306591,10.0,5,11,0.0,0.0,0.0,3.0
919052577,10.0,5,11,0.0,0.0,0.0,3.0
310206872,10.0,30,9,0.0,0.0,0.0,3.0
1024186033,10.0,8,11,0.0,0.0,0.0,3.0
1102913507,10.0,3,11,100.0,0.0,0.0,3.0
234404727,10.0,5,11,100.0,0.0,0.0,3.0
32025878,10.0,3,11,0.0,0.0,0.0,3.0
296193174,10.0,3,11,0.0,0.0,0.0,3.0
1027686491,10.0,3,10,0.0,0.0,0.0,0.0
515862193,10.0,5,10,0.0,0.0,0.0,3.0
94628547,10.0,5,11,0.0,0.0,0.0,3.0
1128281818,10.0,3,11,3.0,0.0,0.0,3.0
251810305,10.0,3,9,100.0,0.0,0.0,3.0
345337235,10.0,5,11,0.0,0.0,0.0,3.0
968740487,10.0,6,11,30.0,0.0,0.0,0.0
488925926,10.0,3,11,10.0,0.0,0.0,4.0
384775553,10.0,5,11,10.0,0.0,0.0,4.0
998671920,10.0,3,11,5.0,0.0,0.0,3.0
444717725,10.0,5,11,100.0,0.0,0.0,0.0
846319954,10.0,3,11,0.0,0.0,0.0,3.0
603865048,10.0,3,11,0.0,0.0,0.0,3.0
445220130,10.0,17,11,0.0,0.0,0.0,3.0
1183612211,10.0,3,11,1000.0,0.0,0.0,3.0
262483415,10.0,5,11,10.0,0.0,0.0,3.0
800149315,10.0,5,11,15000.0,0.0,0.0,3.0
224947159,10.0,5,11,200.0,0.0,0.0,3.0
1152309238,10.0,3,11,0.0,0.0,0.0,3.0
671030964,10.0,3,11,0.0,0.0,0.0,3.0
142931897,10.0,17,5,0.0,0.0,0.0,3.0
671357960,10.0,5,11,100.0,0.0,0.0,4.0
667545069,10.0,5,11,0.0,0.0,0.0,3.0
1003598251,10.0,5,9,0.0,0.0,0.0,3.0
425173736,10.0,3,11,0.0,0.0,1.0,3.0
618517231,10.0,5,11,100.0,0.0,0.0,3.0
1178264308,10.0,3,9,100.0,0.0,0.0,3.0
649944968,10.0,3,11,100.0,0.0,0.0,3.0
1202604300,10.0,5,9,0.0,0.0,0.0,3.0
1151305842,10.0,5,11,0.0,0.0,0.0,3.0
1128682595,10.0,3,9,50.0,0.0,0.0,3.0
766344392,10.0,3,11,100.0,0.0,0.0,3.0
831677751,10.0,3,11,5000.0,0.0,0.0,3.0
365274435,10.0,44,11,0.0,1.2000000000000002,0.0,3.0
867564755,10.0,7,11,100.0,0.0,0.0,3.0
356856567,10.0,7,11,100.0,0.0,0.0,3.0
453047470,10.0,5,11,0.0,0.0,0.0,3.0
1107560411,10.0,3,11,1000.0,0.0,0.0,3.0
1189382204,10.0,3,11,500.0,0.0,0.0,3.0
794266200,10.0,13,11,0.0,0.0,0.0,3.0
524853474,10.0,5,11,50.0,0.0,0.0,3.0
60068624,10.0,3,11,0.0,0.0,0.0,0.0
583114121,10.0,32,9,0.0,0.0,0.0,3.0
198740367,10.0,5,11,0.0,0.0,0.0,3.0
209639730,10.0,3,11,3.0,0.0,0.0,3.0
553149000,10.0,5,11,0.0,0.0,0.0,3.0
802540167,10.0,17,0,0.0,0.0,0.0,3.0
828334189,10.0,5,11,100.0,0.0,0.0,3.0
446274146,10.0,3,11,1000.0,0.0,0.0,3.0
181220374,10.0,3,9,0.0,0.0,0.0,3.0
615293348,10.0,3,11,0.0,0.0,0.0,4.0
612621778,10.0,5,11,10.0,0.0,0.0,4.0
694459494,10.0,3,11,1000.0,0.0,0.0,3.0
226030893,10.0,5,10,0.0,0.0,0.0,3.0
325265909,10.0,3,11,3.0,0.0,0.0,3.0
627653926,10.0,17,11,0.0,0.0,0.0,3.0
174838085,10.0,3,11,3.0,0.0,0.0,3.0
822541486,10.0,3,11,3.0,0.0,0.0,3.0
1107666652,10.0,5,11,0.0,0.0,0.0,3.0
1079648641,10.0,3,11,0.0,0.0,0.0,3.0
276640884,10.0,13,11,0.0,0.0,0.0,3.0
770012999,10.0,17,11,0.0,0.0,0.0,3.0
530384310,10.0,3,10,4000.0,0.0,0.0,3.0
911243271,10.0,3,11,0.0,0.0,0.0,3.0
794653722,10.0,17,11,0.0,0.0,0.0,3.0
233666490,10.0,44,11,0.0,0.0,0.0,3.0
1037965169,10.0,5,11,10.0,0.0,0.0,3.0
450904367,10.0,8,11,0.0,0.0,0.0,3.0
1047142565,10.0,17,11,0.0,0.0,0.0,3.0
933329028,10.0,3,11,0.0,0.0,0.0,0.0
991811367,10.0,17,11,0.0,0.0,0.0,3.0
700450176,10.0,19,9,0.0,0.0,0.0,3.0
1113017293,10.0,3,11,50.0,0.0,0.0,0.0
846275858,10.0,5,11,0.0,0.0,0.0,3.0
793828820,10.0,5,11,0.0,0.0,0.0,3.0
978425250,10.0,5,11,0.0,0.0,0.0,3.0
112231894,10.0,5,11,0.0,0.0,0.0,3.0
306996078,10.0,5,11,0.0,0.0,0.0,3.0
968150919,10.0,3,11,0.0,0.0,0.0,3.0
742120449,10.0,3,11,0.0,0.0,0.0,3.0
315091037,10.0,5,11,10.0,0.0,0.0,0.0
720945377,10.0,3,11,0.0,0.0,0.0,3.0
464408693,10.0,3,11,0.0,0.0,0.0,3.0
254160203,15.0,57,9,0.0,0.0,0.0,3.0
798162,10.0,3,11,20.0,0.0,0.0,0.0
407904122,10.0,5,11,0.0,0.0,0.0,3.0
1154191793,10.0,3,11,10.0,0.0,0.0,3.0
544510971,10.0,3,11,10.0,0.0,0.0,4.0
1228655698,10.0,7,11,20.0,0.0,0.0,3.0
218786648,10.0,7,11,2000.0,0.0,0.0,4.0
254587405,10.0,5,11,0.0,0.0,1.0,4.0
564619951,10.0,3,11,0.0,0.0,0.0,3.0
995243158,10.0,3,11,500.0,0.0,0.0,0.0
145901282,10.0,3,11,0.0,0.0,0.0,3.0
750718972,10.0,5,9,0.0,0.0,0.0,4.0
265904608,10.0,5,11,0.0,0.0,0.0,3.0
189224647,10.0,5,11,0.0,0.0,0.0,3.0
676267292,10.0,5,11,0.0,0.0,0.0,3.0
1098183164,10.0,3,9,0.0,0.0,0.0,3.0
945933571,15.0,28,9,0.0,0.0,0.0,4.0
517353431,10.0,8,11,0.0,0.0,0.0,3.0
1164908871,10.0,3,11,10.0,0.0,0.0,3.0
114179367,10.0,5,11,100.0,0.0,0.0,4.0
786873960,10.0,5,11,100.0,0.0,0.0,3.0
187884675,10.0,5,11,0.0,0.0,0.0,3.0
177845150,10.0,5,10,0.0,0.0,0.0,3.0
61794653,10.0,8,11,50.0,0.0,0.0,3.0
390647688,10.0,5,9,10.0,0.0,0.0,3.0
40753836,10.0,17,11,0.0,0.0,0.0,4.0
1092084658,10.0,5,11,40.0,0.0,0.0,3.0
920614612,10.0,3,11,100.0,0.0,0.0,3.0
