entid,honor_num,illegad_num,yea_sub,web_dum,ENTTYPE,INDUSTRYPHY,REGCAP,REGCAPCUR,RECCAP,PARNUM,LIMPARNUM,PARFORM,EXENUM,brand_num,cancel_dum,certificate_num,tax_dum,CaseType
639759280,,,,0,3,11,6000.0,156.0,0.0,,,,,,0,,0,3
471239918,,,,0,8,11,1000.0,156.0,1000.0,,,,,,0,,0,3
837743488,,,,0,3,10,5000.0,156.0,5000.0,,,,,,0,,0,3
589353712,,,,0,3,10,5000.0,156.0,5000.0,,,,,,0,,0,3
1024794959,,,,0,3,11,1000.0,156.0,0.0,,,,,,0,,0,3
1189025517,,,,0,5,11,200.0,156.0,0.0,0.0,0.0,1,0.0,,0,,0,3
264061220,,,,0,3,13,100.0,156.0,100.0,,,,,,0,,0,3
948021147,,,,0,34,5,2000.0,156.0,2000.0,,,,,,0,,0,3
695553735,,,,0,38,12,70.0,156.0,0.0,1.0,0.0,1,0.0,,0,,0,3
993295834,,,,0,3,11,2000.0,156.0,0.0,0.0,0.0,1,0.0,,0,,0,3
491251458,,,,0,3,8,1000.0,156.0,0.0,,,,,,0,,0,3
376483949,,,,0,3,10,1000.0,156.0,1000.0,1.0,0.0,1,0.0,,0,,0,3
850637667,,,,0,3,4,2000.0,156.0,2000.0,,,,,,0,,0,3
816255640,,,,0,27,9,0.0,,0.0,0.0,0.0,,0.0,,0,,0,3
876795652,,,,0,3,5,100.0,156.0,100.0,1.0,0.0,1,0.0,,0,,0,3
781576227,,,,0,3,10,1000.0,156.0,1000.0,,,,,,0,,0,3
702990878,,,,0,8,10,1000.0,156.0,1000.0,,,,,,0,,0,3
535352782,,,,0,57,11,0.0,156.0,0.0,0.0,0.0,1,0.0,,0,,0,3
784184850,,,,0,53,10,1000.0,840.0,1000.0,,,,,,0,2.0,0,3
119111279,,,,0,3,11,100.0,156.0,0.0,0.0,0.0,1,0.0,,0,,0,3
1204996213,,,,0,3,11,5000.0,156.0,0.0,0.0,0.0,1,0.0,,0,,0,3
534082754,,,,0,3,11,1000.0,156.0,1000.0,,,,,,0,,0,3
66139401,,,,0,16,11,,156.0,0.0,1.0,0.0,1,0.0,,0,,0,3
775549241,,,,0,3,10,1000.0,156.0,1000.0,,,,,,0,,0,3
534105828,,,,0,5,11,1000.0,156.0,0.0,0.0,0.0,1,0.0,,0,,0,3
337190674,,,,0,3,11,5000.0,156.0,0.0,0.0,0.0,1,0.0,,0,,0,3
1030698450,,,,0,50,2,1000.0,156.0,0.0,,,,,,0,,0,3
434535004,,,,0,3,10,1000.0,156.0,1000.0,,,,,,0,,0,3
543890956,,,,0,3,11,100.0,156.0,100.0,1.0,0.0,1,0.0,,0,,0,3
861640494,,,,0,8,11,100.0,156.0,100.0,,,,,,0,,0,3
39447937,,,,0,8,14,2000.0,156.0,0.0,,,,,,0,,0,3
199732240,,,,0,3,11,1000.0,156.0,1000.0,,,,,,0,,0,3
179112321,,,,0,3,16,10.0,156.0,10.0,,,,,,0,,0,3
682537294,,,,0,3,11,10000.0,156.0,0.0,,,,,,0,,0,3
161207280,,,,0,13,11,1000.0,156.0,0.0,,,,,,0,,0,3
640450849,,,,0,3,11,2000.0,156.0,0.0,,,,,,0,,0,3
1059460430,,,,0,8,10,10000.0,156.0,10000.0,,,,,,0,,0,3
120332211,,,,0,3,11,1000.0,156.0,0.0,,,,,,0,,0,3
333686413,,,,0,3,10,1000.0,156.0,1000.0,,,,,,0,,0,3
982046039,,,,0,3,0,1000.0,156.0,1000.0,,,,,,0,,0,3
1131073307,,,,0,36,10,3000.0,156.0,1135.0,1.0,0.0,1,0.0,,0,,0,3
635603736,,,,0,17,11,,156.0,0.0,0.0,0.0,1,0.0,,0,,0,3
74906695,,,,0,3,8,100.0,156.0,0.0,0.0,0.0,1,0.0,,0,,0,3
446839231,,,,0,3,14,100.0,156.0,0.0,,,,,,0,,0,3
29673727,,,,0,36,9,10000.0,156.0,3025.0,,,,,,0,,0,3
292800787,,,,0,3,4,1500.0,156.0,1500.0,,,,,,0,,0,3
6217287,,,,0,3,10,1000.0,156.0,1000.0,,,,,,0,,0,3
868801760,,,,0,44,14,500.0,156.0,500.0,,,,,,0,,0,3
1222880377,,,,0,3,11,2000.0,156.0,2000.0,,,,,,0,,0,3
830536275,,,,0,3,10,100.0,156.0,0.0,0.0,0.0,1,0.0,,0,,0,3
451175570,,,,0,7,11,1000.0,156.0,0.0,,,,,,0,,0,3
500016024,,,,0,3,10,1000.0,156.0,100.0,,,,,,0,,0,3
1017953670,,,,0,3,0,500.0,156.0,100.0,1.0,0.0,1,0.0,,0,,0,3
479006038,,,,0,3,0,3000.0,156.0,3000.0,,,,,,0,,0,3
530649537,,,,0,3,11,1000.0,156.0,1000.0,,,,,,0,,0,3
118913554,,,,0,42,9,3000.0,156.0,0.0,1.0,0.0,1,0.0,,0,,0,3
482394235,,,,0,3,10,1000.0,156.0,0.0,,,,,,0,,0,3
572538608,,,,0,3,9,1000.0,156.0,1000.0,,,,,,0,,0,3
1150637501,,,,0,3,11,100.0,156.0,0.0,1.0,0.0,1,0.0,,0,,0,3
476282460,,,,0,3,0,6000.0,156.0,6000.0,,,,,,0,,0,3
851239668,,,,0,53,6,400.0,156.0,0.0,0.0,0.0,1,0.0,,0,,0,3
526207281,,,,0,42,9,500.0,156.0,0.0,1.0,0.0,1,0.0,,0,,0,3
472070237,,,,0,5,8,1000.0,156.0,0.0,0.0,0.0,1,0.0,,0,,0,3
1157160085,,,,0,3,10,6000.0,156.0,0.0,0.0,0.0,1,0.0,,0,,0,3
858118052,,,,0,3,11,1000.0,156.0,1000.0,,,,,,0,,0,3
532398636,,,,0,5,11,100.0,156.0,100.0,,,,,,0,,0,3
440133186,,,,0,3,11,10000.0,156.0,10000.0,,,,,,0,,0,3
455084325,,,,0,5,11,50.0,156.0,50.0,,,,,,0,,0,3
965774343,,,,0,42,9,2000.0,156.0,0.0,1.0,0.0,1,0.0,,0,,0,3
486412462,,,,0,3,5,1000.0,156.0,1000.0,,,,,,0,,0,3
499232727,,,,0,3,11,3000.0,156.0,0.0,,,,,,0,,0,3
920272889,,,,0,52,14,0.0,156.0,0.0,1.0,0.0,1,0.0,,0,,0,3
1173942093,,,,0,3,11,100.0,156.0,100.0,1.0,0.0,1,0.0,,0,,0,3
588320433,,,,0,3,11,1000.0,156.0,1000.0,,,,,,0,,0,3
297748134,,,,0,3,11,1000.0,156.0,1000.0,,,,,,0,,0,3
60973352,,,,0,3,16,1000.0,156.0,0.0,0.0,0.0,1,0.0,,0,,0,3
1144185194,,,,0,3,11,500.0,156.0,0.0,,,,,,0,,0,3
514259305,,,,0,3,11,500.0,156.0,0.0,0.0,0.0,1,0.0,,0,,0,3
877487169,,,,0,44,11,0.25,156.0,0.0,,,,,,0,,0,3
154066294,,,,0,18,9,0.0,,0.0,1.0,0.0,1,0.0,,0,1.0,0,3
840403226,,,,0,3,4,1000.0,156.0,0.0,1.0,0.0,1,0.0,,0,,0,3
397187208,,,,0,3,10,100.0,156.0,0.0,1.0,0.0,1,0.0,,0,,0,3
758480735,,,,0,3,11,1000.0,156.0,1000.0,1.0,0.0,1,,,0,,0,3
346671211,,,,0,3,10,1000.0,156.0,1000.0,,,,,,0,,0,3
162072306,,,,0,3,9,1000.0,156.0,1000.0,,,,,,0,,0,3
347202775,,,,0,3,10,1000.0,156.0,0.0,,,,,,0,,0,3
835696872,,,,0,8,10,1000.0,156.0,1000.0,,,,,,0,,0,3
65636925,,,,0,3,8,5000.0,156.0,5000.0,1.0,0.0,1,0.0,,0,,0,3
870151652,,,,0,8,11,3000.0,156.0,3000.0,,,,,,0,,0,3
418007401,,,,0,3,9,1500.0,156.0,1500.0,,,,,,0,,0,3
881547330,,,,0,36,11,2500.0,156.0,2500.0,1.0,0.0,1,0.0,,0,,0,3
1023191086,,,,0,44,11,2450.0,156.0,500.0,,,,,,0,,0,3
1220212463,,,,0,18,6,0.0,,0.0,1.0,0.0,1,0.0,,0,1.0,0,3
589095801,,,,0,3,11,500.0,156.0,500.0,,,,,,0,,0,3
421635817,,,,1,3,11,1238.0,156.0,0.0,,,,,,0,,0,3
17607662,,,,0,34,9,3000.0,156.0,3000.0,,,,,,0,,0,3
683960584,,,,0,55,11,1000.0,344.0,1000.0,1.0,0.0,1,0.0,,0,4.0,0,3
774523048,,,,1,3,0,12345.0,156.0,1000.0,,,,,,0,,0,3
661117047,,,,0,3,11,1000.0,156.0,0.0,,,,,,0,,0,3
235846361,,,,0,18,9,0.0,,0.0,,,,,,0,1.0,0,3
312013435,,,,0,34,10,15000.0,156.0,15000.0,1.0,0.0,1,0.0,,0,,0,3
314383006,,,,0,3,10,1000.0,156.0,0.0,0.0,0.0,1,0.0,,0,,0,3
448795585,,,,0,3,11,50.0,156.0,50.0,,,,,,0,,0,3
1031716664,,,,0,3,11,2000.0,156.0,0.0,0.0,0.0,1,0.0,,0,,0,3
696234642,,,,0,3,9,5000.0,156.0,5000.0,,,,,,0,,0,3
851620553,,,,0,8,11,10.0,156.0,10.0,1.0,0.0,1,0.0,,0,,0,3
857785290,,,,0,3,11,100.0,156.0,100.0,1.0,0.0,1,0.0,,0,,0,3
881936138,,,,0,3,10,5000.0,156.0,5000.0,,,,,,0,,0,3
215007081,,,,0,3,4,100.0,156.0,100.0,,,,,,0,,0,3
1021790428,,,,0,17,11,0.0,,0.0,,,,0.0,,0,,0,3
86791918,,,,0,3,11,1000.0,156.0,1000.0,,,,,,0,,0,3
69008037,,,,0,3,11,10.0,156.0,0.0,1.0,0.0,1,0.0,,0,,0,3
267312998,,,,0,8,10,1000.0,156.0,1000.0,,,,,,0,,0,3
1074668239,,,,0,34,11,4000.0,156.0,4000.0,,,,,,0,,0,3
150680780,,,,0,3,10,100.0,156.0,0.0,,,,,,0,,0,3
95375757,,,,0,3,10,200.0,156.0,0.0,,,,,,0,,0,3
132799368,,,,0,3,10,1000.0,156.0,1000.0,,,,,,0,,0,3
1122046060,,,,0,17,9,0.0,,0.0,,,,,,0,1.0,0,3
312152062,,,,0,3,10,100.0,156.0,0.0,0.0,0.0,1,0.0,,0,,0,3
440481144,,,,0,3,11,1700.0,156.0,0.0,0.0,0.0,1,0.0,,0,,0,3
115726514,,,,0,3,11,500.0,156.0,0.0,,,,,,0,,0,3
16959685,,,,0,3,9,1000.0,156.0,0.0,,,,,,0,,0,3
196910950,,,,0,3,11,1000.0,156.0,0.0,,,,,,0,,0,3
311372702,,,,0,3,10,2000.0,156.0,0.0,,,,,,0,,0,3
1151354220,,,,0,17,11,0.0,156.0,0.0,1.0,0.0,1,0.0,,0,,0,3
910718749,,,,0,42,9,1000.0,156.0,0.0,,,,,,0,1.0,0,3
250442914,,,,0,3,11,1000.0,156.0,0.0,,,,,,0,,0,3
442290867,,,,0,34,11,1500.0,156.0,1500.0,1.0,0.0,1,0.0,,0,,0,3
768650402,,,,0,7,11,16500.0,156.0,16500.0,,,,,,0,,0,3
460104494,,,,0,3,10,1000.0,156.0,1000.0,,,,,,0,,0,3
182347730,,,,0,34,5,1000.0,156.0,1000.0,1.0,0.0,1,0.0,,0,,0,3
763577842,,,,0,3,11,5000.0,156.0,5000.0,,,,,,0,2.0,0,3
1021056068,,,,0,3,11,1000.0,156.0,0.0,,,,,,0,,0,3
389103744,,,,0,5,13,101.0,156.0,0.0,,,,,,0,,0,3
349722036,,,,0,3,11,1000.0,156.0,1000.0,,,,,,0,,0,3
773481184,,,,0,3,9,1000.0,156.0,1000.0,,,,,,0,,0,3
1124148664,,,,0,3,11,1000.0,156.0,100.0,1.0,0.0,1,0.0,,0,,0,3
714619319,,,,0,8,10,1600.0,156.0,1600.0,,,,,,0,,0,3
1000685535,,,,0,44,11,120.0,156.0,0.0,,,,,,0,,0,3
1082407313,,,,0,3,13,1000.0,156.0,1000.0,,,,,,0,,0,3
207483814,,,,0,3,10,1000.0,156.0,1000.0,,,,,,0,,0,3
302806995,,,,0,3,11,100.0,156.0,0.0,,,,,,0,,0,3
516270011,,,,0,3,11,1000.0,156.0,1000.0,,,,,,0,,0,3
1155046364,,,,0,3,10,1000.0,156.0,1000.0,,,,,,0,,0,3
1120218339,,,,0,8,10,2000.0,156.0,1040.0,,,,,,0,,0,3
962203643,,,,0,3,10,1000.0,156.0,1000.0,1.0,0.0,1,0.0,,0,,0,3
344662885,,,,0,3,11,100.0,156.0,0.0,1.0,0.0,1,0.0,,0,,0,3
870389928,,,,0,3,11,100.0,156.0,100.0,1.0,0.0,1,0.0,,0,,0,3
260906368,,,,0,3,11,20.0,156.0,20.0,,,,,,0,,0,3
165643720,,,,0,39,9,26.0,156.0,0.0,1.0,0.0,1,0.0,,0,,0,3
787246286,,,,0,7,10,10000.0,156.0,10000.0,,,,,,0,,0,3
920321812,,,,0,3,10,2000.0,156.0,0.0,,,,,,0,,0,3
69059803,,,,0,8,11,2000.0,156.0,2000.0,,,,,,0,,0,3
511889456,,,,0,8,11,500.0,156.0,0.0,,,,,,0,,0,3
923333197,,,,0,8,11,2000.0,156.0,2000.0,,,,,,0,,0,3
71633561,,,,0,3,11,10.0,156.0,10.0,1.0,0.0,1,0.0,,0,,0,3
1225696355,,,,0,3,4,5000.0,156.0,2000.0,,,,,,0,,0,3
253442765,,,,0,22,13,0.0,,0.0,1.0,0.0,1,0.0,,0,,0,3
863905356,,,,0,34,10,1000.0,156.0,1000.0,1.0,0.0,1,0.0,,0,,0,3
545113005,,,,0,15,9,0.0,,0.0,,,,,,0,1.0,0,3
588613815,,,,0,3,9,5000.0,156.0,5000.0,,,,,,0,,0,3
793823151,,,,0,8,10,1000.0,156.0,1000.0,,,,,,0,,0,3
310561131,,,,0,3,10,5000.0,156.0,2000.0,,,,,,0,,0,3
21495398,,,,0,3,11,300.0,156.0,0.0,,,,,,0,,0,3
449089289,,,,0,3,10,10000.0,156.0,0.0,,,,,,0,,0,3
209168944,,,,0,3,10,1000.0,156.0,0.0,0.0,0.0,1,0.0,,0,,0,3
984763588,,,,0,8,9,1008.0,156.0,1008.0,,,,,,0,,0,3
268673627,,,,0,3,16,100.0,156.0,100.0,,,,,,0,3.0,0,3
613339293,,,,0,34,10,1000.0,156.0,1000.0,,,,,,0,,0,3
702255789,,,,0,3,11,1000.0,156.0,0.0,,,,,,0,,0,3
654189391,,,,0,36,10,2000.0,156.0,2000.0,1.0,0.0,1,0.0,,0,,0,3
757657917,,,,0,3,14,1000.0,156.0,1000.0,,,,,,0,,0,3
498297658,,,,0,51,7,0.0,156.0,0.0,1.0,0.0,1,0.0,,0,,0,3
642702743,,,,0,3,11,1500.0,156.0,1500.0,,,,,,0,1.0,0,3
502449113,,,,0,3,11,10000.0,156.0,10000.0,,,,,,0,,0,3
1204162873,,,,0,28,9,,,0.0,,,,,,0,,0,3
894201174,,,,0,3,10,68000.0,156.0,0.0,,,,,,0,,0,3
676953669,,,,0,3,11,255.5,156.0,0.0,,,,,,0,,0,3
98029885,,,,0,3,11,1000.0,156.0,0.0,0.0,0.0,1,0.0,,0,,0,3
1170430006,,,,0,3,11,100.0,156.0,0.0,0.0,0.0,1,0.0,,0,,0,3
139799966,,,,0,33,9,,,0.0,,,,,,0,2.0,0,3
1084656325,,,,0,5,11,1000.0,156.0,0.0,1.0,0.0,1,0.0,,0,,0,3
1171029049,,,,0,3,11,10800.0,156.0,0.0,,,,,,0,,0,3
370733758,,,,0,37,5,500.0,156.0,500.0,,,,,,0,,0,3
876361112,,,,0,8,14,100.0,156.0,100.0,,,,,,0,,0,3
57403793,,,,0,42,11,100.0,156.0,0.0,0.0,0.0,1,0.0,,0,,0,3
1134988699,,,,0,7,0,3070.0,156.0,3070.0,,,,,,0,,0,3
484518599,,,,0,3,11,100.0,156.0,100.0,1.0,0.0,1,0.0,,0,,0,3
1113943591,,,,0,35,10,1000.0,156.0,1000.0,1.0,0.0,1,0.0,,0,,0,3
674356505,,,,0,3,11,100.0,156.0,100.0,,,,,,0,,0,3
999053299,,,,0,3,10,1000.0,156.0,1000.0,,,,,,0,,0,3
223066538,,,,0,42,2,68.0,156.0,0.0,1.0,0.0,1,0.0,,0,,0,3
602582151,,,,0,8,11,2000.0,156.0,0.0,,,,,,0,,0,3
354934080,,,,0,3,10,1000.0,156.0,1000.0,,,,,,0,,0,3
1162966975,,,,0,3,11,1000.0,156.0,0.0,0.0,0.0,1,0.0,,0,,0,3
972756526,,,,0,3,10,1000.0,156.0,0.0,0.0,0.0,1,0.0,,0,,0,3
501284869,,,,0,3,10,1000.0,156.0,1000.0,,,,,,0,,0,3
1122732191,,,,0,33,9,,156.0,0.0,,,,,,0,1.0,0,3
1194652581,,,,0,17,12,0.0,156.0,0.0,1.0,0.0,1,0.0,,0,,0,3
389991809,,,,0,8,10,1000.0,156.0,1000.0,1.0,0.0,1,0.0,,0,,0,3
1134589556,,,,0,3,10,1000.0,156.0,1000.0,,,,,,0,,0,3
669720279,,,,0,3,12,100.0,156.0,0.0,,,,,,0,,0,3
630988110,,,,0,15,8,0.0,,0.0,0.0,0.0,1,0.0,,0,,0,3
810358507,,,,0,3,9,1000.0,156.0,1000.0,1.0,0.0,1,0.0,,0,,0,3
23965087,,,,0,27,9,0.0,156.0,0.0,,,,,,0,1.0,0,3
743094233,,,,0,17,0,,156.0,0.0,0.0,0.0,1,0.0,,0,,0,3
823753595,,,,0,3,11,100.0,156.0,100.0,1.0,0.0,1,0.0,,0,,0,3
31485576,,,,0,3,10,1000.0,156.0,1000.0,,,,,,0,,0,3
189837841,,,,0,8,9,1000.0,156.0,300.0,,,,,,0,,0,3
679653679,,,,0,3,11,1000.0,156.0,1000.0,,,,,,0,,0,3
204441508,,,,0,3,11,1000.0,156.0,0.0,0.0,0.0,1,0.0,,0,,0,3
969953269,,,,0,3,11,1000.0,156.0,0.0,,,,,,0,,0,3
1136409037,,,,0,3,11,500.0,156.0,500.0,,,,,,0,,0,3
103873188,,,,0,8,11,1000.0,156.0,0.0,,,,,,0,,0,3
427194656,,,,0,3,11,200.0,156.0,1000.0,,,,,,0,,0,3
60583737,,,,0,3,10,3000.0,156.0,0.0,0.0,0.0,1,0.0,,0,,0,3
575759785,,,,0,3,11,100.0,156.0,0.0,,,,,,0,,0,3
931854045,,,,0,3,9,1000.0,156.0,0.0,,,,,,0,,0,3
925128027,,,,1,3,11,100.0,156.0,0.0,,,,,,0,,0,3
869052952,,,,0,17,11,0.0,156.0,0.0,0.0,0.0,1,0.0,,0,,0,3
706992684,,,,0,8,10,1000.0,156.0,1000.0,,,,,,0,,0,3
1231570966,,,,0,3,11,50.0,156.0,0.0,0.0,0.0,1,0.0,,0,,0,3
985152374,,,,0,18,9,0.0,,0.0,1.0,0.0,1,0.0,,0,1.0,0,3
541074519,,,,0,18,11,0.0,,0.0,1.0,0.0,1,0.0,,0,,0,3
243173903,,,,0,3,17,100.0,156.0,,,,,,,0,,0,3
623813104,,,,0,37,9,4415.0,156.0,,,,,,,0,,0,3
864491451,,,,0,23,9,,156.0,,,,,,,0,,0,3
365163985,,,,0,3,11,50.0,156.0,,,,,,,0,,0,3
980679228,,,,0,39,9,0.0,156.0,,,,,,,0,,0,3
201426723,,,,0,3,11,3.0,156.0,3.0,,,,,,0,,0,3
108321720,,,,0,28,9,,,0.0,,,,,,0,,0,3
373658414,,,,0,41,9,200.0,156.0,,,,,,,0,,0,3
969398973,,,,0,3,11,10000.0,156.0,,,,,,,0,,0,3
1181990449,,,,0,39,9,0.0,156.0,,,,,,,0,,0,3
1085632906,,,,0,3,11,1000.0,156.0,1000.0,,,,,,0,,0,3
1078610965,,,,0,42,9,0.0,156.0,0.0,,,,,,0,,0,3
981755116,,,,0,3,11,300.0,156.0,0.0,1.0,0.0,1,0.0,,0,,0,3
401234206,,,,0,8,10,500.0,156.0,0.0,,,,,,0,,0,3
176600452,,,,0,3,11,1000.0,156.0,538.0,,,,,,0,,0,3
301743547,,,,0,3,11,50.0,156.0,50.0,,,,,,0,,0,3
18993520,,,,0,34,8,50.0,156.0,50.0,,,,,,0,,0,3
1005189649,,,,0,3,10,100.0,156.0,100.0,1.0,0.0,1,0.0,,0,,0,3
1071445360,,,,0,3,10,1000.0,156.0,1000.0,,,,,,0,,0,3
1196771758,,,,0,3,4,2000.0,156.0,2000.0,,,,,,0,,0,3
847966170,,,,0,33,9,0.0,,0.0,,,,,,0,,0,3
272392537,,,,0,3,11,200.0,156.0,0.0,0.0,0.0,1,0.0,,0,,0,3
1184343220,,,,0,3,10,5000.0,156.0,5000.0,,,,,,0,,0,3
779108758,,,,0,3,10,200.0,156.0,200.0,1.0,0.0,1,0.0,,0,,0,3
1129291635,,,,0,3,10,1000.0,156.0,0.0,0.0,0.0,1,0.0,,0,,0,3
201934483,,,,0,18,11,0.0,,0.0,1.0,0.0,1,0.0,,0,,0,3
563620881,,,,0,3,11,100.0,156.0,50.0,1.0,0.0,1,0.0,,0,,0,3
898832183,,,,0,3,10,1500.0,156.0,1500.0,1.0,0.0,1,0.0,,0,,0,3
1044407914,,,,0,5,11,1000.0,156.0,0.0,0.0,0.0,1,0.0,,0,,0,3
159915398,,,,0,3,10,1109.0218,156.0,112.0,,,,,,0,,0,3
976639581,,,,0,3,11,1000.0,156.0,1000.0,,,,,,0,,0,3
228182297,,,,0,3,9,100.0,156.0,0.0,,,,,,0,,0,3
1145588094,,,,0,35,10,5000.0,156.0,5000.0,1.0,0.0,1,0.0,,0,,0,3
155483666,,,,0,3,9,1000.0,156.0,0.0,1.0,0.0,1,0.0,,0,,0,3
222738122,,,,0,3,10,1000.0,156.0,1000.0,,,,,,0,,0,3
83635094,,,,0,8,11,100.0,156.0,100.0,,,,,,0,,0,3
847167121,,,,0,42,9,0.0,156.0,,,,,,,0,,0,3
964475282,,,,0,5,11,100.0,156.0,,,,,,,0,,0,3
182860089,,,,0,3,11,3011.0,156.0,,,,,,,0,,0,3
171400255,,,,0,42,9,0.0,156.0,,,,,,,0,,0,3
749944233,,,,0,3,11,100.0,156.0,,,,,,,0,,0,3
922669892,,,,0,42,9,30.0,156.0,,,,,,,0,,0,3
85350451,,,,0,42,9,30.0,156.0,0.0,,,,,,0,,0,3
67448426,,,,0,22,9,0.0,156.0,,,,,,,0,,0,3
570449426,,,,0,3,11,500.0,156.0,0.0,,,,,,0,,0,3
971837647,,,,0,3,11,1000.0,156.0,200.0,,,,,,0,,0,3
338094005,,,,0,5,10,50.0,156.0,50.0,1.0,0.0,1,0.0,,0,,0,3
637079923,,,,0,3,11,1000.0,156.0,1000.0,,,,,,0,,0,3
105797169,,,,0,3,11,3000.0,156.0,0.0,0.0,0.0,1,0.0,,0,,0,3
436147605,,,,0,3,13,100.0,156.0,100.0,,,,,,0,,0,3
664043828,,,,0,3,11,1000.0,156.0,0.0,,,,,,0,,0,3
1148827754,,,,0,5,11,1000.0,156.0,1000.0,,,,,,0,,0,3
617917621,,,,0,3,10,5000.0,156.0,0.0,0.0,0.0,1,0.0,,0,,0,3
93483092,,,,0,3,5,100.0,156.0,0.0,,,,,,0,,0,3
1157801936,,,,0,8,10,10000.0,156.0,0.0,,,,,,0,,0,3
747511147,,,,0,3,11,100.0,156.0,100.0,1.0,0.0,1,0.0,,0,,0,3
1203097851,,,,0,3,10,5000.0,156.0,0.0,,,,,,0,,0,3
644866360,,,,0,8,10,100.0,156.0,0.0,,,,,,0,,0,3
242119654,,,,0,7,9,200.0,156.0,200.0,,,,,,0,1.0,0,3
860165968,,,,0,17,11,0.0,156.0,0.0,1.0,0.0,1,0.0,,0,,0,3
97983732,,,,0,3,10,1000.0,156.0,0.0,0.0,0.0,1,0.0,,0,,0,3
36314847,,,,0,3,9,5000.0,156.0,0.0,,,,,,0,,0,3
499835405,,,,0,3,11,2000.0,156.0,0.0,0.0,0.0,1,0.0,,0,,0,3
451366452,,,,0,3,11,200.0,156.0,200.0,,,,,,0,,0,3
902108488,,,,0,3,5,100.0,156.0,100.0,,,,,,0,,0,3
759937211,,,,0,44,14,500.0,156.0,500.0,,,,,,0,,0,3
744696426,,,,0,3,11,100.0,156.0,0.0,,,,,,0,,0,3
182951228,,,,0,3,10,200.0,156.0,200.0,,,,,,0,,0,3
1071396571,,,,0,18,9,0.0,,0.0,1.0,0.0,1,0.0,,0,1.0,0,3
219561925,,,,0,53,11,1000.0,156.0,1000.0,1.0,0.0,1,0.0,,0,1.0,0,3
1174164290,,,,0,3,11,200.0,156.0,200.0,,,,,,0,,0,3
91190477,,,,0,3,11,500.0,156.0,0.0,1.0,0.0,1,0.0,,0,,0,3
876098486,,,,0,3,11,2000.0,156.0,0.0,0.0,0.0,1,0.0,,0,,0,3
615463212,,,,0,3,11,1000.0,156.0,0.0,0.0,0.0,1,0.0,,0,,0,3
1156613538,,,,0,3,11,10000.0,156.0,0.0,,,,,,0,,0,3
91850727,,,,0,3,11,5000.0,156.0,0.0,,,,,,0,,0,3
1123383810,,,,0,3,10,200.0,156.0,200.0,1.0,0.0,1,0.0,,0,,0,3
40304519,,,,0,32,9,,156.0,0.0,,,,,,0,1.0,0,3
597303107,,,,0,3,9,2000.0,156.0,400.0,,,,,,0,,0,3
594044076,,,,0,3,9,1000.0,156.0,1000.0,,,,,,0,,0,3
609918352,,,,0,3,10,2000.0,156.0,0.0,,,,,,0,,0,3
855315125,,,,0,3,10,1000.0,156.0,0.0,0.0,0.0,1,0.0,,0,,0,3
96684219,,,,0,3,10,1000.0,156.0,1000.0,,,,,,0,,0,3
559056077,,,,0,3,10,1000.0,156.0,0.0,,,,,,0,,0,3
234672002,,,,0,3,11,100.0,156.0,0.0,0.0,0.0,1,0.0,,0,,0,3
407780352,,,,0,53,11,100.0,156.0,0.0,,,,,,0,1.0,0,3
259184634,,,,0,3,11,30.0,156.0,0.0,1.0,0.0,1,0.0,,0,,0,3
357082486,,,,0,3,11,100.0,156.0,100.0,,,,,,0,,0,3
279413112,,,,0,5,10,5000.0,156.0,0.0,,,,,,0,,0,3
927146990,,,,0,3,11,100.0,156.0,0.0,1.0,0.0,1,0.0,,0,,0,3
370409549,,,,0,27,9,0.0,156.0,0.0,1.0,0.0,1,0.0,,0,1.0,0,3
241254434,,,,0,3,11,100.0,156.0,100.0,,,,,,0,,0,3
599939627,,,,0,3,11,200.0,156.0,0.0,,,,,,0,,0,3
21013823,,,,0,3,10,1000.0,156.0,1000.0,1.0,0.0,1,0.0,,0,,0,3
379104416,,,,0,22,4,,156.0,0.0,1.0,0.0,1,0.0,,0,1.0,0,3
795933195,,,,0,3,11,20.0,156.0,20.0,,,,,,0,,0,3
891132155,,,,0,3,11,1000.0,156.0,0.0,,,,,,0,,0,3
1160651495,,,,0,3,10,1000.0,156.0,1000.0,,,,,,0,,0,3
194632375,,,,0,3,11,1000.0,156.0,1000.0,,,,,,0,,0,3
613754775,,,,0,3,11,1000.0,156.0,1000.0,,,,,,0,,0,3
1137017099,,,,0,34,5,50.0,156.0,50.0,1.0,0.0,1,0.0,,0,,0,3
961444944,,,,0,3,11,81.0,156.0,81.0,1.0,0.0,1,0.0,,0,,0,3
423005894,,,,0,3,9,1000.0,156.0,1000.0,1.0,0.0,1,0.0,,0,,0,3
241484762,,,,0,8,10,1000.0,156.0,1000.0,,,,,,0,,0,3
1001486243,,,,0,3,11,1000.0,156.0,0.0,0.0,0.0,1,0.0,,0,,0,3
1195500750,,,,0,3,11,2000.0,156.0,0.0,0.0,0.0,1,0.0,,0,,0,3
723394308,,,,0,3,11,2000.0,156.0,0.0,0.0,0.0,1,0.0,,0,,0,3
487069415,,,,0,3,11,2000.0,156.0,0.0,0.0,0.0,1,0.0,,0,,0,3
257560956,,,,0,8,10,1000.0,156.0,1000.0,,,,,,0,,0,3
218481195,,,,0,3,10,1000.0,156.0,0.0,,,,,,0,,0,3
