entid,ALTDATE,ALTTIME
387113835,2014-11-23,
387113835,2014-10-23,
387113835,2011-09-13,
387113835,2011-08-13,
387113835,2005-02-03,
387113835,2007-06-10,
387113835,2007-09-10,
387113835,2007-05-10,
387113835,2007-12-10,
387113835,2014-03-23,
387113835,2005-04-03,
387113835,2005-06-03,
387113835,2008-10-18,
387113835,2008-06-18,
387113835,2014-02-23,
387113835,2011-07-13,
387113835,2005-10-03,
387113835,2008-05-18,
387113835,2007-08-10,
387113835,2005-09-03,
65683190,2009-10-20,
65683190,2015-06-05,
65683190,2009-03-20,
65683190,2011-05-06,
65683190,2009-07-20,
65683190,2015-07-05,
65683190,2015-09-05,
65683190,2011-10-23,
65683190,2011-07-06,
65683190,2011-08-23,
65683190,2011-02-23,
65683190,2015-02-05,
65683190,2011-08-23,
65683190,2015-03-05,
65683190,2004-09-18,
65683190,2011-06-06,
65683190,2015-09-05,
65683190,2011-04-06,
65683190,2015-01-05,
65683190,2009-02-20,
65683190,2011-02-23,
65683190,2011-07-06,
65683190,2009-10-20,
65683190,2009-10-20,
65683190,2015-08-05,
65683190,2011-11-23,
411188025,2017-02-18,
411188025,2013-08-09,
411188025,2013-12-09,
411188025,2013-04-09,
411188025,2013-12-09,
411188025,2013-03-09,
411188025,2013-11-09,
411188025,2011-07-24,
411188025,2011-02-24,
411188025,2011-03-24,
411188025,2017-03-18,
632694374,2012-08-03,
632694374,2012-05-03,
632694374,2012-04-03,
632694374,2012-03-03,
920939603,2017-08-19,
920939603,2017-07-19,
920939603,2017-01-19,
920939603,2015-01-22,
920939603,2017-07-19,
920939603,2015-02-22,
920939603,2017-10-19,
920939603,2015-05-22,
920939603,2015-09-22,
594662985,2006-11-23,
594662985,2002-05-13,
594662985,2006-01-23,
594662985,2011-09-09,
594662985,2014-10-30,
594662985,2011-06-13,
594662985,2016-10-08,
594662985,2016-10-08,
594662985,2005-01-08,
594662985,2011-04-13,
594662985,2014-09-30,
594662985,2014-01-28,
594662985,2006-09-10,
594662985,2011-02-13,
594662985,2005-10-08,
594662985,2015-07-28,
594662985,2002-11-13,
594662985,2005-03-08,
594662985,2002-03-13,
594662985,2011-03-13,
594662985,2015-01-28,
594662985,2006-08-10,
594662985,2011-09-29,
594662985,2002-01-13,
594662985,2006-09-23,
594662985,2009-08-08,
594662985,2005-02-08,
594662985,2006-12-23,
594662985,2006-10-23,
594662985,2002-12-13,
594662985,2005-04-08,
594662985,2011-07-13,
594662985,2009-04-08,
594662985,2011-12-25,
594662985,2015-11-28,
594662985,2005-08-08,
594662985,2015-02-28,
594662985,2014-11-30,
594662985,2007-03-03,
594662985,2005-10-08,
594662985,2016-04-08,
594662985,2002-06-13,
594662985,2014-05-28,
594662985,2014-02-28,
594662985,2005-11-08,
594662985,2015-04-28,
594662985,2016-06-08,
594662985,2015-09-28,
594662985,2016-05-08,
594662985,2016-03-08,
594662985,2006-07-23,
594662985,2015-09-28,
594662985,2015-07-28,
594662985,2005-05-08,
594662985,2002-05-13,
594662985,2015-01-28,
1004937136,2010-10-29,
1004937136,2005-01-30,
1004937136,2006-08-23,
1004937136,2005-08-01,
1004937136,2005-09-01,
1004937136,2005-11-01,
1004937136,2005-11-01,
1004937136,2005-08-01,
1004937136,2005-01-30,
1004937136,2005-05-01,
1004937136,2010-12-29,
1004937136,2006-01-23,
1004937136,2010-03-29,
1004937136,2005-08-30,
1223495456,2014-07-01,
1223495456,2014-02-01,
252988494,2016-05-29,
252988494,2016-04-29,
252988494,2016-08-29,
944659388,2011-03-28,
944659388,2012-04-20,
944659388,2014-11-18,
944659388,2014-07-18,7.0
944659388,2014-02-18,
944659388,2012-04-20,6.0
944659388,2012-04-20,6.0
944659388,2012-12-20,6.0
944659388,2011-05-07,
944659388,2011-11-02,
944659388,2012-07-20,6.0
944659388,2014-06-18,7.0
944659388,2011-07-02,
944659388,2011-01-02,
944659388,2014-02-18,
944659388,2011-07-28,
944659388,2011-02-28,
944659388,2011-04-28,
944659388,2011-10-28,
944659388,2011-05-28,
944659388,2011-01-28,
944659388,2011-01-28,
944659388,2011-04-30,
944659388,2011-12-28,
944659388,2011-09-28,
944659388,2011-07-02,
944659388,2011-10-02,
944659388,2011-04-02,
944659388,2011-10-28,
944659388,2011-11-28,
944659388,2011-04-28,
944659388,2011-04-02,
944659388,2011-08-28,
944659388,2011-07-30,
944659388,2011-07-28,
944659388,2011-12-28,
944659388,2011-09-28,
944659388,2011-03-30,
944659388,2011-03-30,
944659388,2011-10-28,
944659388,2011-12-28,
944659388,2011-07-28,
944659388,2011-07-28,
944659388,2011-09-28,
944659388,2011-06-02,
944659388,2011-11-28,
944659388,2011-11-02,
944659388,2011-10-28,
944659388,2011-02-28,
944659388,2011-08-28,
944659388,2011-05-02,
944659388,2011-11-02,
944659388,2011-04-28,
944659388,2011-03-02,
944659388,2011-05-07,
944659388,2011-08-28,
944659388,2011-05-30,
944659388,2011-05-02,
944659388,2011-12-30,
944659388,2011-03-02,
944659388,2011-07-28,
944659388,2011-12-28,
944659388,2011-07-02,
944659388,2011-05-28,
944659388,2011-09-28,
944659388,2011-09-28,
944659388,2011-09-02,
944659388,2011-07-02,
944659388,2011-04-02,
944659388,2011-04-28,
944659388,2011-09-30,
944659388,2011-03-28,
944659388,2011-09-02,
944659388,2011-07-02,
944659388,2011-04-02,
944659388,2011-08-28,
944659388,2011-10-02,
944659388,2011-11-28,
944659388,2011-04-02,
944659388,2011-05-07,
944659388,2011-03-28,
944659388,2011-10-02,
944659388,2011-05-02,
944659388,2011-01-28,
944659388,2011-01-30,
944659388,2011-11-28,
944659388,2011-08-28,
944659388,2011-12-28,
944659388,2011-09-28,
944659388,2011-08-02,
944659388,2011-10-02,
944659388,2011-10-07,
944659388,2011-09-02,
944659388,2011-11-02,
944659388,2011-08-02,
944659388,2011-11-07,
944659388,2011-01-28,
944659388,2011-12-30,
1212253508,2013-03-11,
1190939067,2013-04-11,1.0
1190939067,2013-03-11,
1190939067,2017-08-24,
1190939067,2015-04-03,
896252612,2015-01-06,1.0
219277588,2010-07-14,
219277588,2010-10-14,
1085075577,2017-11-23,
1085075577,2016-12-29,
1085075577,2016-11-29,
1085075577,2016-11-29,1.0
1085075577,2017-02-23,
1085075577,2018-05-04,
359148977,2014-02-25,1.0
777755253,2012-06-18,6.0
777755253,2007-12-28,
777755253,2004-09-30,
777755253,2012-12-18,6.0
777755253,2012-02-18,6.0
777755253,2004-10-09,
777755253,2012-02-18,6.0
777755253,2009-02-13,
777755253,2012-07-18,6.0
777755253,2012-08-18,6.0
777755253,2006-03-29,
777755253,2012-11-18,
777755253,2007-07-28,
777755253,2006-04-29,
777755253,2004-07-09,
777755253,2012-10-18,
777755253,2006-09-29,
777755253,2004-01-09,
777755253,2012-12-18,
777755253,2007-09-28,
777755253,2004-04-09,
777755253,2012-08-18,
777755253,2012-01-18,
777755253,2019-12-20,
934595872,2008-08-21,1.0
934595872,2008-11-21,1.0
934595872,2010-07-15,
934595872,2010-04-15,2.0
934595872,2008-10-21,
934595872,2010-05-15,
934595872,2010-07-15,
934595872,2010-01-15,
934595872,2010-01-15,
934595872,2018-09-11,
934595872,2018-08-11,
934595872,2018-07-11,
934595872,2018-10-11,
934595872,2018-02-11,
934595872,2018-05-11,
934595872,2018-02-11,
934595872,2018-05-11,
966961259,2014-12-14,
966961259,2014-08-14,
966961259,2004-02-27,
966961259,2014-03-14,
966961259,2006-09-16,
966961259,2011-03-28,
966961259,2014-08-14,
966961259,2014-06-14,
966961259,2014-02-14,
966961259,2004-05-27,
966961259,2011-10-28,
966961259,2006-12-16,
966961259,2011-10-28,
966961259,2004-04-27,
966961259,2006-07-16,
966961259,2004-02-27,
966961259,2004-12-27,
966961259,2006-05-16,
315181301,2015-05-29,
315181301,2015-02-28,
315181301,2015-06-29,
315181301,2015-10-29,1.0
315181301,2015-11-29,
315181301,2015-08-29,
701756227,2018-07-26,
701756227,2018-12-26,
701756227,2018-07-26,
604201658,2010-11-04,
604201658,2010-09-04,
604201658,2010-09-04,4.0
604201658,2010-07-04,4.0
604201658,2010-08-04,4.0
604201658,2010-04-04,
604201658,2006-06-15,1.0
604201658,2010-02-04,
604201658,2009-04-24,
604201658,2006-03-15,1.0
604201658,2013-05-02,5.0
604201658,2013-08-02,5.0
604201658,2009-10-24,
604201658,2006-04-15,
604201658,2010-08-02,
604201658,2010-04-04,4.0
604201658,2013-11-02,5.0
604201658,2009-08-24,2.0
604201658,2010-06-04,
604201658,2010-04-04,
604201658,2010-09-04,
604201658,2010-07-04,
930458766,2013-04-28,
930458766,2013-07-28,1.0
930458766,2013-07-19,2.0
930458766,2013-12-19,2.0
930458766,2013-04-19,2.0
930458766,2013-02-19,2.0
930458766,2013-03-28,1.0
1102534779,2017-03-27,
1102534779,2017-05-27,
1102534779,2017-11-27,
1102534779,2017-09-27,
1180550222,2009-08-05,
1180550222,2009-03-05,
1180550222,2009-11-05,
1180550222,2009-05-05,
1180550222,2009-05-05,
1180550222,2009-02-05,
1180550222,2009-02-05,
1180550222,2009-08-05,
1180550222,2009-09-05,
1180550222,2009-08-05,
1180550222,2009-02-05,
1180550222,2009-11-05,
1180550222,2009-02-05,
1180550222,2009-07-05,
1180550222,2009-08-05,
1180550222,2009-06-05,
1180550222,2009-05-05,
1180550222,2009-09-05,
1180550222,2009-04-05,
1180550222,2009-06-05,
1180550222,2009-10-05,
1180550222,2007-12-26,
1180550222,2009-05-05,
1180550222,2009-12-05,
1180550222,2009-02-05,
1180550222,2009-02-05,
1180550222,2009-01-05,
1180550222,2009-06-05,
1180550222,2009-10-05,
1180550222,2009-02-05,
1180550222,2009-02-05,
1180550222,2009-06-05,
1180550222,2009-02-05,
1180550222,2009-03-05,
1180550222,2007-10-26,
1180550222,2009-03-05,
1180550222,2009-11-05,
1180550222,2009-12-05,
1180550222,2009-01-05,
1180550222,2009-02-05,
1180550222,2009-04-05,
1180550222,2009-02-05,
1180550222,2009-10-05,
1180550222,2009-06-05,
1180550222,2009-03-05,
1180550222,2009-08-05,
1180550222,2007-10-26,
1180550222,2009-11-05,
1180550222,2009-09-05,
1180550222,2009-05-05,
1180550222,2009-06-05,
1180550222,2009-04-05,
1180550222,2009-12-05,
1180550222,2009-07-05,
1180550222,2009-09-05,
1180550222,2009-12-05,
1180550222,2009-08-05,
1180550222,2009-05-05,
1180550222,2009-12-05,
1180550222,2009-01-05,
1180550222,2009-02-05,
1180550222,2009-04-05,
1180550222,2009-04-05,
1180550222,2009-06-05,
1180550222,2009-09-05,
1180550222,2009-06-05,
1180550222,2009-05-05,
1180550222,2009-03-05,
1180550222,2009-12-05,
1180550222,2009-06-05,
1180550222,2009-06-05,
1180550222,2009-06-05,
1180550222,2009-01-05,
1180550222,2009-11-05,
1180550222,2009-09-05,
1180550222,2009-07-05,
82117723,2015-10-20,1.0
82117723,2015-10-20,
1041614706,2017-06-18,
1041614706,2017-04-18,
1041614706,2017-12-18,
1041614706,2017-02-18,
1041614706,2019-04-28,
1041614706,2019-12-18,
108551665,2014-09-19,
108551665,2014-05-19,
108551665,2018-05-05,
108551665,2018-10-05,
108551665,2018-01-05,
277248694,2014-01-17,
277248694,2014-01-17,
277248694,2015-07-18,
277248694,2013-01-05,3.0
277248694,2013-08-05,
277248694,2003-08-23,
277248694,2014-12-17,
277248694,2015-01-18,6.0
277248694,2014-10-17,
277248694,2012-08-08,
277248694,2013-01-05,
277248694,2003-06-23,
277248694,2012-01-08,2.0
277248694,2014-05-17,
277248694,2014-08-17,
277248694,2013-11-05,
277248694,2003-01-23,
277248694,2015-06-18,
277248694,2015-11-18,
277248694,2003-10-23,
1132818427,2017-08-11,
1132818427,2017-04-11,
1132818427,2017-05-11,
1132818427,2017-10-11,
1132818427,2017-08-11,
1116063280,2014-12-05,
1116063280,2014-08-05,
1220196703,2015-12-10,1.0
1220196703,2015-05-10,
640968401,2014-07-16,4.0
640968401,2015-04-25,
640968401,2014-01-08,3.0
640968401,2014-01-08,
640968401,2014-05-08,
640968401,2017-02-15,
640968401,2015-02-25,
640968401,2015-07-25,5.0
640968401,2014-02-08,
640968401,2009-05-29,
640968401,2015-07-25,
640968401,2014-04-08,
640968401,2014-10-08,
640968401,2015-06-25,
640968401,2015-10-25,
640968401,2014-08-08,3.0
640968401,2015-01-25,
640968401,2017-03-15,
640968401,2017-09-15,
640968401,2015-07-25,
640968401,2014-05-16,
640968401,2009-09-27,
640968401,2017-12-29,
640968401,2014-12-08,
640968401,2009-04-29,
640968401,2015-11-25,
640968401,2015-09-25,5.0
640968401,2015-11-25,
640968401,2014-06-08,
640968401,2017-01-29,
640968401,2017-11-29,
640968401,2017-03-29,
640968401,2017-03-15,
640968401,2009-10-29,
640968401,2009-05-27,
640968401,2009-04-27,
640968401,2009-08-27,
640968401,2009-09-27,
640968401,2009-05-27,
640968401,2009-08-29,
640968401,2009-09-29,
640968401,2009-06-29,
640968401,2009-01-27,
640968401,2009-11-27,
640968401,2009-05-27,
640968401,2009-09-29,
640968401,2009-05-27,
640968401,2009-06-27,
640968401,2009-02-27,
640968401,2009-10-27,
640968401,2009-12-29,
640968401,2009-05-27,
640968401,2009-08-29,
640968401,2009-08-29,
640968401,2009-03-27,
640968401,2009-02-27,
640968401,2009-03-27,
640968401,2009-02-28,
640968401,2009-04-27,
640968401,2009-08-27,
640968401,2009-03-27,
640968401,2009-04-27,
640968401,2009-05-27,
640968401,2009-01-29,
640968401,2009-08-29,
640968401,2009-11-29,
640968401,2009-11-27,
640968401,2009-11-29,
640968401,2009-01-27,
640968401,2009-11-27,
640968401,2009-08-27,
640968401,2009-07-29,
640968401,2009-01-27,
640968401,2009-11-29,
640968401,2009-04-29,
640968401,2009-07-29,
640968401,2009-09-27,
640968401,2009-09-27,
640968401,2009-05-27,
640968401,2009-07-29,
640968401,2009-04-29,
640968401,2009-03-27,
640968401,2018-05-29,
640968401,2018-01-29,
640968401,2018-08-29,
256615940,2015-07-15,
256615940,2015-12-15,1.0
256615940,2015-11-30,
256615940,2015-12-30,
256615940,2015-09-30,
256615940,2015-05-15,
256615940,2015-01-30,2.0
256615940,2015-01-15,
256615940,2015-11-30,
256615940,2015-08-30,
256615940,2015-04-30,
256615940,2015-05-15,
256615940,2015-06-30,
256615940,2015-02-28,
256615940,2015-03-30,2.0
256615940,2015-05-15,
256615940,2015-08-30,
1066230471,2010-11-18,8.0
1066230471,2006-10-14,
1066230471,2006-11-28,3.0
1066230471,2010-03-31,9.0
1066230471,2006-02-28,3.0
1066230471,2009-10-11,7.0
1066230471,2010-06-30,10.0
1066230471,2006-07-28,
1066230471,2006-09-14,2.0
1066230471,2008-05-14,4.0
1066230471,2009-04-11,
1066230471,2009-03-11,7.0
1066230471,2009-11-11,
1066230471,2015-01-04,
1066230471,2010-05-31,
1066230471,2006-03-28,3.0
1066230471,2006-01-14,
1066230471,2015-08-04,
1066230471,2004-08-29,1.0
1066230471,2010-02-28,
1066230471,2008-12-26,
1066230471,2004-04-29,1.0
1066230471,2006-03-28,
1066230471,2006-07-28,
1066230471,2015-10-04,12.0
1066230471,2010-12-30,10.0
1066230471,2010-09-05,
1066230471,2009-02-11,
1066230471,2010-01-30,
1066230471,2010-09-30,9.0
1066230471,2010-10-18,8.0
1066230471,2008-02-14,4.0
1066230471,2008-10-27,
1066230471,2008-07-26,
1066230471,2015-09-04,12.0
1066230471,2006-04-28,3.0
1066230471,2008-05-26,6.0
1066230471,2010-07-30,10.0
1066230471,2008-03-27,5.0
1066230471,2006-04-28,3.0
1066230471,2008-05-26,6.0
1066230471,2010-05-31,9.0
1066230471,2006-08-28,3.0
1066230471,2008-08-27,5.0
1066230471,2015-08-04,
1066230471,2008-12-26,
1066230471,2010-03-30,
1066230471,2010-02-28,
1066230471,2009-10-11,
1066230471,2008-01-27,
1066230471,2006-10-28,
1066230471,2008-05-26,
1066230471,2010-02-28,
1066230471,2010-05-31,
1066230471,2009-06-11,
1066230471,2008-09-27,
1066230471,2006-03-28,
785979544,2010-10-01,
785979544,2012-12-26,2.0
785979544,2012-11-26,2.0
785979544,2012-03-26,2.0
785979544,2010-10-01,
785979544,2012-08-26,2.0
785979544,2012-04-26,2.0
785979544,2012-01-26,2.0
785979544,2012-10-26,
785979544,2012-11-26,2.0
785979544,2010-08-01,
785979544,2012-07-26,
785979544,2012-02-26,
785979544,2010-02-01,
785979544,2010-01-01,
785979544,2012-04-26,
785979544,2010-02-01,
785979544,2010-03-01,
785979544,2010-08-01,
785979544,2010-07-01,
785979544,2012-09-26,
785979544,2010-08-01,
785979544,2012-11-26,
785979544,2010-03-01,
785979544,2012-06-26,
785979544,2010-07-01,
785979544,2010-06-01,
785979544,2010-08-01,
785979544,2012-07-26,
785979544,2010-01-01,
785979544,2010-02-01,
785979544,2012-06-26,
785979544,2010-10-01,
785979544,2010-06-01,
785979544,2010-01-01,
472401174,2014-02-22,1.0
754806435,2015-02-12,
754806435,2015-04-12,1.0
754806435,2015-01-12,
754806435,2015-02-12,
754806435,2015-06-12,1.0
754806435,2015-11-12,
754806435,2015-01-12,1.0
754806435,2017-03-10,
754806435,2015-12-12,
754806435,2015-01-12,1.0
754806435,2017-09-10,
754806435,2015-11-12,
754806435,2017-05-10,
754806435,2017-07-10,
754806435,2015-04-12,1.0
754806435,2015-06-12,
754806435,2015-06-12,
320133386,2013-06-22,5.0
320133386,2012-10-29,
320133386,2015-12-10,
320133386,2012-02-29,4.0
320133386,2012-11-29,4.0
320133386,2013-05-22,
320133386,2012-04-29,
320133386,2015-01-10,
320133386,2012-07-29,
320133386,2012-01-29,4.0
320133386,2009-04-27,
320133386,2011-04-30,
320133386,2009-07-03,
320133386,2018-10-20,
320133386,2009-04-27,
320133386,2009-09-27,
320133386,2013-02-22,
320133386,2011-12-31,
320133386,2013-01-22,
320133386,2012-04-29,
320133386,2009-05-03,
320133386,2009-10-27,
320133386,2013-09-22,
320133386,2012-07-29,
320133386,2009-05-27,
608621770,2015-10-21,1.0
608621770,2015-05-21,
957798659,2012-06-01,
957798659,2012-08-01,
957798659,2012-09-01,
957798659,2012-05-01,
932639370,2014-11-30,
932639370,2014-08-30,1.0
932639370,2014-02-28,1.0
932639370,2014-07-30,
932639370,2014-12-30,
87460021,2017-07-31,
87460021,2017-10-31,
1049675770,2016-10-03,
1049675770,2016-05-03,
1049675770,2016-04-03,
1049675770,2016-11-14,
1049675770,2016-11-03,2.0
1049675770,2017-08-12,
1049675770,2016-03-14,
1049675770,2017-07-12,
1049675770,2017-09-12,
1049675770,2017-01-12,
1049675770,2018-06-27,
1049675770,2018-04-27,
216862463,2012-01-13,
216862463,2012-04-13,
216862463,2012-02-13,
542928036,2017-10-30,
542928036,2017-01-30,
542928036,2017-04-30,
542928036,2017-05-30,
848068003,2015-10-09,1.0
777389681,2011-09-21,
777389681,2011-01-17,
777389681,2011-12-21,
777389681,2011-11-21,
777389681,2011-01-21,
777389681,2011-11-17,
777389681,2011-09-21,
777389681,2013-12-28,5.0
777389681,2013-09-28,
777389681,2011-03-21,
777389681,2011-07-21,
777389681,2011-02-17,
777389681,2011-02-21,
777389681,2011-09-21,
777389681,2013-12-04,
777389681,2011-11-17,
777389681,2011-11-17,
777389681,2011-10-17,
777389681,2011-06-21,
777389681,2011-07-17,
777389681,2011-12-17,
777389681,2011-11-17,
777389681,2011-07-17,
777389681,2011-01-17,
777389681,2013-09-04,4.0
777389681,2011-06-21,
777389681,2011-02-21,
777389681,2011-02-17,
777389681,2011-03-21,
777389681,2011-10-21,
777389681,2011-12-21,
777389681,2011-06-21,
777389681,2011-03-21,
777389681,2011-11-17,
777389681,2011-02-21,
777389681,2007-07-26,
777389681,2011-07-17,
777389681,2011-12-17,
777389681,2011-07-17,
777389681,2011-09-21,
777389681,2011-11-17,
777389681,2011-08-17,
777389681,2011-01-17,
777389681,2011-06-21,
777389681,2011-05-17,
777389681,2011-04-17,
777389681,2011-08-17,
777389681,2011-03-21,
777389681,2011-07-17,
777389681,2011-08-17,
777389681,2011-09-17,
777389681,2011-03-17,
777389681,2007-09-26,
777389681,2007-10-26,
777389681,2011-01-21,
777389681,2011-05-17,
777389681,2011-07-17,
777389681,2011-01-17,
777389681,2011-02-17,
1090257579,2011-03-12,3.0
1090257579,2011-07-12,3.0
1090257579,2013-01-16,4.0
1090257579,2013-09-28,
1090257579,2010-02-11,2.0
1090257579,2010-12-11,2.0
1090257579,2009-09-15,
1090257579,2011-06-12,3.0
1090257579,2010-12-11,
1090257579,2009-12-15,1.0
1090257579,2013-10-28,
1090257579,2009-03-15,1.0
1090257579,2009-01-15,1.0
1090257579,2010-09-11,2.0
1090257579,2019-06-30,
1090257579,2019-06-30,
134161471,2012-09-21,1.0
134161471,2012-11-21,
134161471,2012-09-21,
109252429,2015-05-14,
109252429,2015-03-14,
109252429,2015-07-14,1.0
109252429,2015-09-14,1.0
1010536331,2006-02-28,1.0
1010536331,2006-03-28,1.0
1010536331,2006-07-28,
55745086,2010-08-28,
55745086,2010-12-28,
55745086,2012-12-01,
55745086,2010-09-28,
55745086,2011-05-27,
55745086,2010-12-28,
55745086,2011-12-27,
55745086,2013-03-30,
55745086,2010-09-28,
55745086,2012-03-01,
55745086,2010-06-28,
55745086,2013-06-30,
55745086,2013-01-30,
55745086,2010-02-28,
55745086,2011-02-27,
55745086,2013-07-30,4.0
55745086,2012-02-01,
55745086,2012-07-01,
55745086,2012-01-01,
55745086,2012-07-01,
55745086,2012-04-01,
55745086,2012-02-01,
55745086,2013-11-30,4.0
55745086,2010-04-28,
55745086,2013-04-30,
55745086,2010-09-28,
55745086,2010-01-28,
55745086,2012-11-01,
55745086,2010-01-28,
55745086,2012-09-01,
55745086,2012-06-01,
55745086,2010-05-28,
55745086,2010-05-28,
55745086,2010-04-28,
55745086,2010-11-28,
55745086,2010-10-28,
55745086,2012-05-01,
55745086,2010-03-28,
55745086,2010-02-28,
55745086,2010-01-28,
55745086,2010-01-28,
55745086,2012-02-01,
55745086,2013-02-28,
55745086,2012-07-01,
55745086,2010-09-28,
55745086,2010-09-28,
55745086,2013-03-30,
763566074,2009-12-14,1.0
763566074,2009-04-14,
763566074,2009-10-14,
763566074,2012-12-04,
763566074,2012-06-14,
763566074,2010-02-20,
763566074,2012-11-04,4.0
763566074,2010-01-20,2.0
763566074,2010-11-20,
763566074,2012-05-14,
