entid,ANCHEYEAR,INV,TRANSAMPR,TRANSAMAFT,ALTDATE
545054487,2016,430,-1.026090938,5.663982988,2016/5/27
545054487,2016,1986,21.93907381,11.1202347,2016/9/27
1005340122,2016,344,90.19310672,1.942041065,2016/1/3
1005340122,2016,2380,-0.900257361,89.88201443,2016/4/3
1005340122,2017,344,-1.344780322,90.50336022,2017/5/6
706144312,2015,355,0.963013929,100.2831193,2015/8/24
1184047865,2015,1037,9.646292001,-0.382975186,2015/6/1
1184047865,2015,1384,90.05444535,24.28806835,2015/7/1
1184047865,2017,2259,26.24271122,15.66348162,2017/8/5
1184047865,2017,2118,-0.017524148,5.713624025,2017/11/5
1184047865,2017,2641,23.84666825,17.4301041,2017/6/5
1184047865,2017,339,-0.185464285,23.80200045,2017/10/5
1184047865,2017,1384,24.63565918,4.98026092,2017/1/5
1184047865,2017,1816,22.6160416,29.55093179,2017/2/5
1184047865,2018,2259,14.17317687,18.89026204,2018/6/27
1184047865,2018,2118,6.909231077,0.940947568,2018/2/27
1184047865,2018,2641,18.59765255,18.05830663,2018/11/27
438874302,2017,1067,-0.156340782,101.4188771,2017/10/28
438874302,2017,2125,50.82761435,-0.225535247,2017/4/28
438874302,2017,928,49.46277977,0.452124587,2017/1/28
601410907,2015,2007,81.88391432,85.42327679,2015/7/4
601410907,2015,2008,14.4571108,14.32721237,2015/9/4
1056867212,2016,282,49.83161478,91.05460231,2016/5/29
179592306,2015,792,80.39624135,99.80029956,2015/1/10
179592306,2015,1758,18.78449871,0.041297421,2015/5/10
553137259,2014,2111,100.530146,99.26502852,2014/7/4
1031941181,2014,2102,90.44134163,1.286023119,2014/8/12
1031941181,2014,2097,9.160284897,-0.287316734,2014/3/12
1183649589,2015,2300,0.51956017,99.36726265,2015/9/9
1183649589,2015,2309,99.43864609,2.153409559,2015/10/9
4273312,2015,615,-0.485069731,100.6320828,2015/6/20
4273312,2015,1818,80.3813602,-1.13345275,2015/4/20
4273312,2015,1563,19.95147576,0.082416985,2015/12/20
124575170,2016,10,18.98909706,-1.460466108,2016/7/30
124575170,2016,1341,26.95000385,-0.364439994,2016/12/30
124575170,2016,2687,-0.363317928,99.61135908,2016/5/30
124575170,2016,2318,26.50908786,1.101729737,2016/11/30
124575170,2016,461,25.26340278,1.213901417,2016/1/30
487563039,2016,1821,0.776521712,100.3791464,2016/9/30
214385717,2017,2590,25.25861943,-0.265282782,2017/8/5
214385717,2017,1337,44.56216949,48.24107978,2017/7/5
214385717,2017,613,31.38499914,0.500235616,2017/3/5
214385717,2017,1342,-3.100997389,50.93631629,2017/11/5
63165459,2014,382,-0.62153733,1.485433527,2014/5/15
63165459,2014,1698,101.0111599,-0.527305085,2014/2/15
104274545,2016,1093,20.99486973,0.267195299,2016/10/15
438009282,2015,1509,30.29462975,0.660472084,2015/7/12
438009282,2016,626,29.62247827,-0.58045527,2016/9/13
12914253,2017,1316,29.41005188,-0.376929852,2017/10/11
12914253,2017,625,-0.184962104,29.26189352,2017/5/11
415272120,2016,1625,98.71504872,99.29943149,2016/6/30
415272120,2016,891,0.735851657,1.23106398,2016/5/30
415272120,2018,1624,99.99175991,100.5136065,2017/1/28
380934662,2016,1531,47.73971031,-0.157832351,2016/3/9
380934662,2016,1685,51.86351736,10.46917782,2016/1/9
380934662,2016,195,0.824213576,90.93682321,2016/2/9
531283779,2013,1310,18.57283416,-0.17149993,2013/10/3
531283779,2013,2681,-2.168385759,90.89265426,2013/5/3
531283779,2013,1678,40.3308477,0.358759463,2013/7/3
531283779,2013,2144,0.921723915,9.649190477,2013/5/3
531283779,2013,1769,39.99245278,1.672682703,2013/9/3
157677950,2018,1885,-0.487849212,101.4391235,2018/3/23
157677950,2018,1832,41.18487157,0.440100279,2018/8/23
157677950,2018,2081,60.07736501,-0.312115376,2018/3/23
435454366,2013,564,74.46186882,49.81597885,2013/1/5
435454366,2015,1390,100.827845,99.02490285,2015/4/10
435454366,2014,564,49.67568557,48.47172165,2014/7/20
435454366,2014,1390,26.13158986,23.96214865,2014/1/20
435454366,2014,2668,26.1486861,26.59070926,2014/8/20
998075079,2016,1581,82.15924867,99.35471353,2016/11/15
998075079,2016,589,19.19914324,0.676395593,2016/2/15
914550718,2014,2347,0.813320986,99.32592331,2014/1/12
914550718,2014,746,100.9720033,-1.025037579,2014/11/12
1085982260,2016,2469,96.51529095,100.7052609,2016/10/7
518382911,2016,972,49.54058885,49.39328629,2016/2/29
518382911,2018,2487,-0.701182932,99.78260635,2018/7/20
680070349,2014,943,-0.466286691,40.92008593,2014/5/21
680070349,2014,1802,-0.261645856,60.87539085,2014/5/21
680070349,2014,231,100.9706904,1.762937398,2014/1/21
1088344129,2015,317,0.087059756,-0.365622764,2015/6/30
1088344129,2015,2237,40.98638748,52.29872623,2015/12/30
1088344129,2015,1713,6.083835381,-1.001633946,2015/2/28
1088344129,2015,1508,0.893592273,0.494072154,2015/1/30
1088344129,2013,498,0.822758471,6.454624877,2013/7/26
1088344129,2013,733,0.998907235,0.045489587,2013/9/26
1088344129,2013,713,-1.701959786,1.253112903,2013/7/26
1088344129,2013,246,0.112255695,1.876364517,2013/1/26
1088344129,2013,1713,10.49364636,7.711980833,2013/11/26
1088344129,2013,556,20.25557627,20.17560778,2013/5/26
1088344129,2013,2237,69.20092823,54.81538774,2013/4/26
1088344129,2013,1697,0.107174847,0.462243543,2013/9/26
1088344129,2013,317,1.220354117,1.388498454,2013/6/26
1088344129,2013,1508,-2.13078263,0.112460827,2013/12/26
1088344129,2017,61,11.95472654,19.51322075,2017/12/26
181820391,2013,334,102.1390969,50.51980509,2013/7/26
194726169,2018,756,-1.165089141,49.85814146,2018/11/4
194726169,2018,2042,-1.658021235,50.57210983,2018/11/4
194726169,2018,937,100.2032244,3.106101691,2018/1/4
11683944,2013,1880,0.114676269,98.48941994,2013/10/28
1104761248,2014,966,1.11868734,100.3960873,2014/7/10
1104761248,2014,1247,100.9412972,-0.718613445,2014/7/10
49833278,2014,2367,-0.125917866,9.353707232,2014/4/17
49833278,2014,2416,10.31887062,0.034822118,2014/2/17
49833278,2014,1830,9.122591368,0.284676716,2014/3/17
49833278,2014,392,-0.179126458,10.14725418,2014/8/17
49833278,2016,2367,10.62089843,11.35274616,2014/11/14
235296200,2017,210,-0.359340517,5.104501147,2017/9/2
235296200,2017,268,30.8425483,24.90684048,2017/4/2
563308160,2017,780,100.9273099,61.04418692,2017/3/8
563308160,2017,1095,0.357798946,40.62126649,2017/2/8
563308160,2018,1095,40.42186189,-0.909223985,2018/1/3
563308160,2018,1102,0.84101324,100.3078769,2018/12/3
563308160,2018,780,60.53969507,-1.494932266,2018/6/3
484043081,2014,1922,100.1696175,0.847437135,2014/1/9
484043081,2014,1334,-0.505637547,99.72396655,2014/7/9
484043081,2013,1922,49.83400299,99.44036653,2013/4/7
484043081,2013,2242,49.67930843,0.358904959,2013/4/7
592877061,2016,580,100.1161326,66.64311613,2016/3/2
592877061,2016,578,-1.169973423,34.92747673,2016/12/2
893875331,2017,1925,-0.888036738,31.40807782,2017/4/17
893875331,2017,1247,30.87920779,-0.461231399,2017/1/17
893875331,2014,1247,0.47742258,30.2109794,2014/2/21
893875331,2014,2091,30.68830133,-1.523720226,2014/10/21
625598681,2015,2609,-1.513663964,47.67874568,2015/5/9
625598681,2015,1730,39.14065122,47.61010523,2015/5/9
135142382,2018,55,55.939775,30.73261305,2018/9/6
135142382,2018,49,14.88523731,6.481737616,2018/5/6
135142382,2018,56,30.01794602,13.26287266,2018/10/6
804563046,2014,338,-1.022483624,99.73181183,2014/8/22
804563046,2014,349,79.5409742,-1.933832594,2014/11/22
804563046,2014,330,21.07867391,0.107320807,2014/1/22
804563046,2017,338,81.82341301,0.204587274,2017/4/21
804563046,2017,337,0.003009424,101.3186087,2017/8/21
804563046,2017,1582,18.96987217,-0.090149179,2017/2/21
804563046,2016,1582,-0.849448429,17.83465098,2016/12/8
804563046,2016,338,100.7124652,82.28835394,2016/3/8
13778114,2013,839,40.08810878,10.75601453,2013/10/4
674154475,2015,1891,26.1100988,29.62800805,2015/6/29
674154475,2014,2268,0.289900657,11.07507559,2014/12/22
674154475,2018,1891,59.26528477,101.1908667,2018/1/24
822766939,2018,2279,98.34401693,-1.28300746,2018/10/11
834916521,2018,73,19.96977971,-1.259228113,2018/2/12
834916521,2018,2004,80.4524045,99.96876968,2018/7/12
687654439,2013,1688,33.77893936,2.008424978,2013/2/2
687654439,2014,2323,64.09097982,1.51545297,2014/10/28
789380757,2015,341,59.19366904,100.0496052,2015/7/6
686780696,2013,347,101.1650584,-0.181387221,2013/1/2
686780696,2013,340,-1.535974812,98.40134575,2013/4/2
874134748,2017,367,60.741293,-0.90124652,2017/11/8
874134748,2017,2270,41.96859511,98.90737371,2017/6/8
30691539,2018,1703,0.291556162,99.47551877,2018/12/11
555629327,2013,2052,-0.606216074,-0.085283227,2013/7/2
555629327,2013,668,20.62657444,-0.282594607,2013/12/2
555629327,2013,2151,3.046042842,-1.927807876,2013/4/18
555629327,2013,2728,6.356546998,-1.397399033,2013/2/18
555629327,2013,350,-0.028439102,1.659572641,2013/11/2
555629327,2013,1544,-1.032408377,20.66219599,2013/4/2
555629327,2013,549,8.562322358,0.528510339,2013/4/18
555629327,2013,327,49.05865517,66.41183874,2013/8/2
555629327,2014,1544,21.10802933,-0.535439964,2014/9/24
555629327,2014,327,67.55047671,88.17692821,2014/7/24
555629327,2015,798,9.663483506,-0.844314568,2015/7/4
555629327,2015,350,1.813311082,88.82399458,2015/1/30
555629327,2015,837,-0.42744248,11.18621674,2015/10/4
555629327,2015,327,88.03785799,0.91227195,2015/3/30
352017511,2015,2198,0.431208812,26.10157228,2015/1/19
352017511,2015,2402,5.11479891,4.54409873,2015/2/19
352017511,2015,1510,96.1126428,63.91428359,2015/2/19
352017511,2015,642,0.166141584,5.830004651,2015/1/19
155257697,2016,202,-0.024128753,99.98139862,2016/10/16
155257697,2016,215,100.8177417,0.038589863,2016/7/16
477014025,2016,336,0.998493464,100.3696653,2016/2/14
1100331446,2018,1234,48.60432833,0.265122803,2018/10/9
1100331446,2018,2002,48.3742765,-1.675205402,2018/8/9
700519778,2015,159,-1.655906219,51.03383579,2015/3/10
700519778,2015,1386,-2.175751557,50.57911204,2015/11/10
700519778,2015,1865,49.49684144,-0.542854866,2015/7/10
700519778,2015,1040,51.1296901,1.157886515,2015/11/10
700519778,2018,158,-0.9084961,49.03973031,2018/8/12
936946450,2016,797,-0.686393717,99.0599055,2016/7/19
936946450,2017,144,1.883384035,21.49259888,2017/6/12
936946450,2017,447,1.167024182,29.0038995,2017/9/12
936946450,2017,1261,-0.95857663,48.85522687,2017/3/12
736207319,2014,812,0.452548865,9.323721282,2014/2/7
736207319,2014,254,99.58694438,89.38866992,2014/12/7
736207319,2018,812,9.12952899,-1.690347227,2018/11/1
736207319,2018,1852,-0.567109455,8.112237455,2018/7/1
711843304,2015,2035,50.6261551,-0.665374649,2015/8/28
711843304,2015,2375,48.49324671,-0.033728416,2015/7/28
711843304,2015,2395,-0.340124977,52.10859743,2015/3/28
711843304,2015,444,1.008278679,51.43789487,2015/5/28
1082932753,2017,2768,79.93928766,80.64065714,2017/9/12
1082932753,2017,2770,20.59727582,0.123983643,2017/7/12
1082932753,2017,1749,0.841256414,19.06177819,2017/7/12
569102406,2015,20,40.40875482,98.95933382,2015/9/13
569102406,2015,1519,59.70037508,1.11983372,2015/10/13
848540141,2014,735,100.0066272,-0.503648042,2014/10/4
97447481,2018,523,81.18213696,0.462412399,2018/4/27
97447481,2018,1854,1.065879725,50.59845178,2018/6/27
97447481,2018,2277,-0.163734642,49.99717379,2018/1/27
97447481,2018,1732,19.64636657,-0.056437425,2018/9/27
164756503,2013,2119,100.2287337,1.262638124,2013/2/13
164756503,2013,2465,-0.028160848,99.90369284,2013/8/13
684366053,2016,2107,100.5662944,29.35219052,2016/11/25
684366053,2017,2107,29.76641676,98.95336246,2017/5/20
703724512,2017,272,95.37544463,99.85517522,2017/10/27
703724512,2017,175,5.756514553,2.080424308,2002/2/6
1217896556,2016,2003,82.39260463,69.80959585,2016/2/19
1217896556,2016,281,-1.235621984,13.85941319,2016/11/19
552651300,2014,982,40.14558515,86.85144241,2013/5/2
552651300,2014,860,29.95060972,5.982362504,2013/6/2
552651300,2014,2013,30.17501322,6.956800426,2013/1/2
1059377169,2018,519,17.08134498,0.450497389,2018/3/29
1059377169,2018,2712,15.19040821,0.413375012,2018/9/29
1059377169,2018,5,-2.392555987,29.67529541,2018/6/29
815878087,2015,679,90.46213394,-1.577244039,2015/11/20
815878087,2015,2473,-0.098033679,0.533609691,2015/1/20
815878087,2015,2351,9.746293497,0.467885354,2015/11/20
815878087,2015,592,0.694824194,100.4235594,2015/4/20
961342330,2016,381,90.81751982,100.2751505,2016/5/31
133091716,2016,2684,100.2232116,-0.704247661,2016/11/30
702865981,2018,1917,9.462132726,0.614141418,2018/12/18
702865981,2018,114,89.58854885,-0.648065742,2018/8/18
702865981,2018,97,0.021812128,100.1016496,2018/9/18
39148313,2015,173,-0.591316748,47.97506294,2015/1/26
39148313,2015,174,50.93360739,0.439332664,2015/2/26
717142185,2013,648,25.77264241,-0.046408278,2013/1/9
717142185,2013,59,-0.624859906,25.63243592,2013/11/9
717142185,2014,1232,1.030341714,75.64008665,2014/11/8
717142185,2014,1193,75.39641389,0.071898654,2014/10/8
717142185,2017,2363,-1.69245544,76.05750944,2018/2/12
717142185,2017,1232,73.73496937,1.570681709,2018/3/12
167371979,2015,856,74.48556303,98.27259448,2015/1/10
268918015,2016,2230,40.67072617,-0.646544302,2016/7/14
268918015,2016,2228,-1.559792076,40.23625388,2016/11/14
268918015,2016,645,-0.462799353,60.00948971,2016/2/14
268918015,2016,1312,60.42298824,-2.186363269,2016/6/14
574628572,2018,638,0.560181955,100.5852079,2018/2/16
574628572,2018,623,41.15920895,-0.300601133,2018/4/16
574628572,2018,1393,59.8644428,-0.692436913,2018/1/16
574628572,2018,638,-0.410502734,98.67273519,2018/3/15
574628572,2018,623,39.09865567,-1.402328566,2018/8/15
574628572,2018,1393,61.07414872,1.924803685,2018/7/15
856300291,2017,1792,41.77787201,1.14682618,2017/9/23
856300291,2017,820,-0.166602674,40.00908546,2017/7/23
1095806153,2013,206,100.4568709,91.64432215,2013/1/2
1095806153,2013,207,-0.215484625,8.624082658,2013/12/2
1086151159,2017,751,5.958697664,4.507900498,2017/12/4
1086151159,2017,1879,13.25655893,12.95948422,2017/1/4
1086151159,2017,1282,12.44970168,14.64201737,2017/11/4
1086151159,2018,594,15.05233881,-0.625480249,2018/12/9
1086151159,2018,2275,19.97009088,0.066820483,2018/4/9
1086151159,2018,751,5.632835951,-0.098293829,2018/7/9
1086151159,2018,593,21.10832127,-0.793826764,2018/1/9
1086151159,2018,2268,15.47103075,0.17363292,2018/5/9
1086151159,2018,1282,12.65930338,-0.120428005,2018/3/9
1086151159,2018,1879,12.07358756,0.929909896,2018/11/9
1086151159,2018,2044,-0.517197089,101.1520069,2018/2/9
1079094567,2015,591,40.71824344,39.84051722,2015/6/8
1079094567,2015,1643,4.712415065,1.025020399,2015/12/8
1079094567,2015,595,57.81014261,61.9054196,2015/2/8
1079094567,2014,1643,-1.419627101,2.73100599,2014/5/29
1079094567,2014,595,62.06561191,58.33777056,2014/11/29
1203524442,2016,838,0.694157021,100.6795367,2016/8/6
128440111,2014,1247,97.80975313,101.4183934,2014/2/23
342806490,2016,2459,-0.036784979,9.892602552,2016/1/19
342806490,2016,1984,90.57327183,90.02557347,2016/11/19
192416561,2017,1249,61.39554775,0.348055145,2017/9/30
192416561,2017,1588,-0.289959079,100.3600571,2017/7/31
192416561,2017,2678,40.24287061,0.189294755,2017/9/30
418470430,2016,999,-0.515446804,92.44894953,2016/5/18
418470430,2016,2383,89.48999518,-1.047240816,2016/8/18
1007702875,2016,1394,59.83352923,58.61271966,2016/6/16
565925879,2015,2113,100.5765307,-0.5297935,2015/2/20
663655444,2016,672,85.43804877,-0.240370647,2016/6/29
663655444,2016,750,0.203589024,86.00207591,2016/3/29
663655444,2016,683,11.20291488,-0.779683121,2016/3/29
663655444,2016,755,1.053823917,16.69779309,2016/7/29
669330546,2016,1721,95.73737461,101.31503,2016/11/3
669330546,2016,1722,4.83022668,-1.770753102,2016/4/3
1155247007,2016,1170,90.47455555,97.52285412,2016/6/1
1155247007,2016,2667,9.619115798,-1.47536659,2016/10/1
530659464,2014,2036,1.072138281,100.4743825,2014/5/6
530659464,2014,2154,99.43064692,1.581248804,2014/2/6
530659464,2018,2036,98.98521117,1.46092175,2018/4/15
530659464,2018,1406,2.237284512,100.035432,2018/11/15
331904252,2016,2294,99.82704389,101.1701976,2016/7/23
331904252,2016,107,1.464385799,-0.109550122,2016/11/23
318990171,2015,2673,50.38653257,2.007633347,2015/8/21
318990171,2015,776,1.342701463,99.26388012,2015/12/21
318990171,2015,784,47.7081998,-0.910517798,2015/3/21
549427781,2016,481,48.06525721,39.70609151,2016/10/1
549427781,2016,882,45.02648897,39.23878567,2016/5/1
549427781,2016,2654,4.707730644,21.55665682,2016/5/1
446899473,2016,877,-1.093645231,50.50853197,2015/12/19
446899473,2016,2626,0.517717258,50.42122257,2015/5/19
1106453921,2015,609,3.673775709,1.416974974,2015/4/13
1106453921,2015,300,35.8887361,61.7693188,2015/9/13
1106453921,2015,1890,21.19253614,-0.038844435,2015/11/13
2126661,2015,715,18.93358278,18.82957162,2015/9/9
2126661,2015,663,27.82556339,30.04151076,2015/4/9
2126661,2014,2588,21.16202997,-0.119304892,2014/3/2
2126661,2014,722,0.152164837,19.84648116,2014/7/2
732306730,2013,1867,-1.557879039,0.219655035,2013/2/9
732306730,2013,235,0.744310015,101.092171,2013/4/9
732306730,2015,235,99.25951465,22.8476833,2015/3/18
18258442,2015,857,33.98837001,0.418870552,2015/7/9
18258442,2015,431,-1.632618487,101.1524112,2015/10/9
18258442,2015,729,66.59715508,0.829359718,2015/1/9
443270860,2014,1912,-0.494074659,101.1884337,2014/8/9
670167267,2018,1201,1.4209502,1.155130166,2018/11/25
670167267,2018,1180,8.182384926,-0.345739319,2018/1/25
670167267,2018,1696,2.110628906,100.4518653,2018/2/25
670167267,2018,1763,89.97950018,-0.408779302,2018/8/25
498463709,2018,1359,11.13890544,98.63222083,2018/12/24
498463709,2018,510,87.26089924,-0.408031617,2018/1/24
121792369,2014,74,18.80642169,1.006867063,2014/11/15
121792369,2014,1527,80.79131594,94.59707848,2014/10/15
121792369,2014,1943,-1.434636957,4.280382848,2014/4/15
828773926,2017,851,11.32015137,-0.700969092,2017/11/15
828773926,2017,649,-0.072433727,6.61775441,2017/6/15
828773926,2017,1907,-0.226718245,14.55360281,2017/8/15
828773926,2017,1407,0.689968429,8.875250612,2017/7/15
828773926,2017,79,0.568664448,6.755222564,2017/7/15
828773926,2017,2287,89.59569455,60.30490651,2017/9/15
138139524,2015,1381,29.06883546,1.748142866,2015/11/7
138139524,2015,2201,-0.159747971,30.88586808,2015/1/7
138139524,2014,2140,29.58056007,0.513962553,2014/9/20
138139524,2014,2139,70.1298013,-0.597813223,2014/1/20
138139524,2014,514,-0.330269122,69.36546739,2014/5/20
138139524,2014,1381,-2.172997796,31.45551764,2014/9/20
566716001,2016,1412,88.63268496,98.84135046,2016/10/20
566716001,2016,1414,10.00439571,-0.910089245,2016/8/20
46754004,2016,685,99.12968059,0.059395954,2016/3/24
266260298,2014,1586,0.222167807,100.1104548,2014/3/28
266260298,2014,1495,8.659690598,-1.529680393,2014/10/28
266260298,2014,1483,88.91253083,0.576675695,2014/5/28
992465766,2015,1942,38.43142027,101.732644,2015/7/7
992465766,2015,2224,28.01575942,0.352854012,2015/10/7
992465766,2015,1346,29.1644893,1.447412822,2015/8/7
549512168,2017,109,0.271932948,0.4876851,2017/8/24
549512168,2017,113,-1.902499553,99.11416229,2017/7/24
549512168,2017,2663,99.07379263,-0.490854251,2017/4/24
1039562314,2017,2231,30.33532166,-0.391445481,2017/1/8
1039562314,2017,2253,70.61078455,0.172006639,2017/7/8
1039562314,2017,1284,0.363972668,100.1146973,2017/3/8
197025700,2018,604,41.00414526,0.477509468,2018/3/8
197025700,2018,1210,1.268172942,10.38400797,2018/5/8
197025700,2018,605,60.69342615,90.85589623,2018/4/8
578187434,2013,1836,28.98274228,-1.272905989,2013/1/16
578187434,2013,259,-1.56531498,29.50602209,2013/3/16
727076239,2017,177,2.014411406,1.196835141,2017/7/11
727076239,2017,2254,95.5775221,76.40019806,2017/9/11
727076239,2017,2215,4.527322567,-1.66967359,2017/2/11
727076239,2017,513,0.130301421,7.283156031,2017/11/11
727076239,2017,2076,-0.513355997,5.498244944,2017/9/11
727076239,2017,1799,0.644800569,7.357385782,2017/10/11
